x y0 y1 y2 y3 y4 y5 y6 y7 y8 y9 y10 y11 y12 y13 y14 y15 y16 y17 y18 y19 y20 y21 y22 y23 y24 y25 y26 y27 y28 y29 y30
2.040816326530612013e-01 -2.388352236888416080e-01 -5.583303898885003669e-01 -1.733267344393601306e+00 9.967996979984381500e-01 2.988389253296083736e-01 3.476691037161103170e-01 -1.258473944628696994e+00 -1.302440318630296634e+00 6.885861858343475528e-02 -4.315691668988395069e-01 -2.300090373294620960e+00 -5.850085425912254777e-01 7.472743778448294183e-01 -1.122242870137329041e+00 1.215832707616656405e+00 3.166385049697122978e-01 -1.254290672595114620e+00 -4.053921797533179272e-01 1.275131809496434121e+00 -2.058513320834419513e+00 7.977963022158020001e-01 -1.261805924174923266e-01 -5.911467882015301045e-01 2.572726868058070160e+00 1.464981630232939924e+00 6.947585647126053310e-01 9.860194144583634204e-03 -6.829865430907622326e-01 1.646699583957164759e+00 2.600607875297433202e-01 -8.373401503293993464e-01
2.244897959183673186e-01 -2.036144921451901735e-01 -5.408999383366055458e-01 -1.636380639138354409e+00 1.033327626761094020e+00 3.214908594908462702e-01 3.382738517420021962e-01 -1.188598861768603188e+00 -1.322274283098470837e+00 7.915852453151515922e-02 -4.128819207185583373e-01 -2.312404485533621656e+00 -5.775774721217697971e-01 7.592665646535228241e-01 -1.216005587900855556e+00 1.225361267629282214e+00 3.219593964342638004e-01 -1.204461701081257274e+00 -3.940018746468345046e-01 1.314479322468005362e+00 -2.033667332528179106e+00 8.058035942561171394e-01 -2.112167971601284708e-02 -6.781917329884469270e-01 2.546013151262609853e+00 1.469024126452744383e+00 5.965052985307167654e-01 5.213296295539174285e-02 -7.724917596778753115e-01 1.597720144196339565e+00 3.388388539924219733e-01 -9.137601069485258298e-01
2.448979591836734637e-01 -1.639236164667366158e-01 -5.190040031816283150e-01 -1.532202667801763951e+00 1.060216763286168762e+00 3.448204412180224665e-01 3.341625898924893145e-01 -1.115227951513908078e+00 -1.337966747230700415e+00 8.542781987127701093e-02 -3.915729889287939414e-01 -2.317403964200084321e+00 -5.681632622528278720e-01 7.651103116330428833e-01 -1.304203408014241061e+00 1.234379196989995098e+00 3.316602945117881340e-01 -1.154925755345130645e+00 -3.824588716238662145e-01 1.349083620357031554e+00 -2.006506926269030266e+00 8.069544743495836725e-01 8.487995373337581251e-02 -7.631408569459573465e-01 2.511784973490880368e+00 1.474032404562332088e+00 4.965986001908753722e-01 9.060950529648996443e-02 -8.632625069241430804e-01 1.545714302623822700e+00 4.175294380279176432e-01 -9.825334409544228542e-01
2.653061224489795533e-01 -1.200120159884907056e-01 -4.926319111112775762e-01 -1.421565068702155488e+00 1.077422732636048375e+00 3.685663186235078048e-01 3.355866490799568336e-01 -1.038889503031207751e+00 -1.349104483263684706e+00 8.846807988960492253e-02 -3.680827670178591915e-01 -2.314369196770539983e+00 -5.568313718006997481e-01 7.644750467246580472e-01 -1.386772912837073823e+00 1.242772964579398121e+00 3.460337149578252003e-01 -1.105947552444053406e+00 -3.706254284165120261e-01 1.378739296311334073e+00 -1.976536922159736864e+00 8.017952579946223679e-01 1.909324101733945178e-01 -8.453055842347222404e-01 2.470574769751424871e+00 1.479874928517114219e+00 3.963323149475562746e-01 1.250440555144584909e-01 -9.545629719149327785e-01 1.491610591545082132e+00 4.956041160767137299e-01 -1.043322175588855538e+00
2.857142857142856984e-01 -7.222434114189082988e-02 -4.618423781743541956e-01 -1.305320372918871819e+00 1.085001495518371994e+00 3.924370473024042516e-01 3.426968005354968372e-01 -9.601754308979493224e-01 -1.355305105409363664e+00 8.910593632856099455e-02 -3.428975732441822410e-01 -2.302666520040114850e+00 -5.436610978511366987e-01 7.571290254059357405e-01 -1.463724540944011165e+00 1.250394448490026456e+00 3.652623241458088366e-01 -1.057673961126315509e+00 -3.583596749198648124e-01 1.403287669457508047e+00 -1.943270852943853377e+00 7.909367488500196330e-01 2.962162428190850960e-01 -9.240118213446347761e-01 2.422979166626292091e+00 1.486353998799430309e+00 2.969953753872939806e-01 1.552153733717572814e-01 -1.045637407837150867e+00 1.436321410989157998e+00 5.725186774967483405e-01 -1.095910424902712954e+00
3.061224489795917880e-01 -2.099106412044326672e-02 -4.267642600107839357e-01 -1.184328819361764706e+00 1.083105040592919455e+00 4.161113922954378652e-01 3.555368257564252010e-01 -8.797320095065527257e-01 -1.356223430150558906e+00 8.817000040626846169e-02 -3.165361462837448236e-01 -2.281758559539989406e+00 -5.287396307873530876e-01 7.429452128619957740e-01 -1.535136942937107785e+00 1.257065115105745257e+00 3.894148702547131080e-01 -1.010140925337556617e+00 -3.455229514144948499e-01 1.422616999105682956e+00 -1.906242106612451748e+00 7.750398547545496175e-01 3.999992163361410502e-01 -9.986060234987225170e-01 2.369641279905887021e+00 1.493211767747907981e+00 1.998496343917396390e-01 1.809341572678584420e-01 -1.135726612689266002e+00 1.380726846193079282e+00 6.477213862871463723e-01 -1.140203482455040884e+00
3.265306122448979331e-01 3.318354226266370666e-02 -3.875951929813312158e-01 -1.059446297115747893e+00 1.071975742975326940e+00 4.392414216724043752e-01 3.740404842543937347e-01 -7.982466842540706375e-01 -1.351559031247087761e+00 8.646765477533435718e-02 -2.895368353383136473e-01 -2.251213816850063054e+00 -5.121598814505001762e-01 7.219050928702512859e-01 -1.601149525134186291e+00 1.262582436257896346e+00 4.184439113808992028e-01 -9.632845967045746693e-01 -3.319886164283941676e-01 1.436662694531731566e+00 -1.865014837488723431e+00 7.548019981309378457e-01 5.016469151932457793e-01 -1.068460208339681028e+00 2.311232944350317453e+00 1.500139070301482080e+00 1.061107747814326180e-01 2.020490892018317053e-01 -1.224082716418506411e+00 1.325658927492959993e+00 7.206576449266658413e-01 -1.176221148284754880e+00
3.469387755102040782e-01 8.973558438804012105e-02 -3.445973874647753066e-01 -9.315125253869479538e-01 1.051941587232329223e+00 4.614548549492780705e-01 3.980300422695202678e-01 -7.164343148483420798e-01 -1.341061901996747796e+00 8.476422555837542783e-02 -2.624439828464216751e-01 -2.210713886942999196e+00 -4.940152603933080089e-01 6.940993596741998894e-01 -1.661953861927514486e+00 1.266728520195318231e+00 4.521855290158124929e-01 -9.169550016730373398e-01 -3.176473404546392154e-01 1.445408859382516065e+00 -1.819195279473305282e+00 7.309441958703372100e-01 6.006307060624190841e-01 -1.132977464216267771e+00 2.248438483183217595e+00 1.506784940508383963e+00 1.692646819152630183e-02 2.184542064246474680e-01 -1.309983367211363658e+00 1.271889962612726022e+00 7.907775811935968679e-01 -1.204090351734809827e+00
3.673469387755101678e-01 1.480571982644765805e-01 -2.980933726366930547e-01 -8.013422901702210721e-01 1.023409291698460510e+00 4.823600976290890463e-01 4.272182137613729225e-01 -6.350232305930620935e-01 -1.324540143952784188e+00 8.376474553709727100e-02 -2.357947079578771032e-01 -2.160059134597152930e+00 -4.743987826923906082e-01 6.597268801085213186e-01 -1.717782304393690840e+00 1.269277330632619272e+00 4.903623495157992118e-01 -8.709325694173488674e-01 -3.024151333412131715e-01 1.448889332807879127e+00 -1.768441405375568376e+00 7.041967197386768129e-01 6.965323774732551376e-01 -1.191599067040618465e+00 2.181937110444591266e+00 1.512767667089828905e+00 -6.663920674956277934e-02 2.300929165557543399e-01 -1.392744459676520608e+00 1.220122398133685726e+00 8.575417049578361040e-01 -1.224035881186998020e+00
3.877551020408163129e-01 2.075129680477622307e-01 -2.484576555463649250e-01 -6.697171544212763283e-01 9.868582813289439315e-01 5.015510085922942896e-01 4.612125894359679901e-01 -5.547388177130346820e-01 -1.301863044472653996e+00 8.409981089899636053e-02 -2.101064532589300982e-01 -2.099172779048641857e+00 -4.533987980509022742e-01 6.190911807335994776e-01 -1.768895673787794554e+00 1.270004921421447275e+00 5.325858285714127893e-01 -8.249481646554990277e-01 -2.862365807678064478e-01 1.447188729057877543e+00 -1.712472550611596978e+00 6.752878534550448286e-01 7.890449469717815134e-01 -1.243809370463749175e+00 2.112389760567306318e+00 1.517687415992533317e+00 -1.436249357767983292e-01 2.369619574264913986e-01 -1.471729943568200083e+00 1.170981064478016753e+00 9.204277913349470097e-01 -1.236370535731404985e+00
4.081632653061224025e-01 2.674578562745363319e-01 -1.961091004883983580e-01 -5.373781288415069302e-01 9.428358382367656443e-01 5.186129606322148478e-01 4.995221110280936294e-01 -4.762891887267369229e-01 -1.272966674633366102e+00 8.631205214766105027e-02 -1.858646847036048710e-01 -2.028104239848945944e+00 -4.310983981904930595e-01 5.725945178356838250e-01 -1.815569667531220732e+00 1.268699226931826907e+00 5.783642330969018808e-01 -7.787013566467683168e-01 -2.690889421407174353e-01 1.440444854745470682e+00 -1.651078330264152738e+00 6.449315203247363293e-01 8.779691326892210546e-01 -1.289142968313031323e+00 2.040425456235091417e+00 1.521139271809211602e+00 -2.131840115510360567e-01 2.391136130343783917e-01 -1.546360901964148882e+00 1.125008575140102218e+00 9.789373821158000588e-01 -1.241483176944039979e+00
4.285714285714285476e-01 3.272535854274057909e-01 -1.415007567788773013e-01 -4.050227915044069538e-01 8.919498326999399929e-01 5.331295745254512886e-01 5.415678491460357291e-01 -4.003498474481551050e-01 -1.237857517216885306e+00 9.084878888877000180e-02 -1.635131986870762000e-01 -1.947029819875250034e+00 -4.075739094168175924e-01 5.207300730620417761e-01 -1.858081492371619570e+00 1.265168881996006522e+00 6.271076291831336746e-01 -7.318818218518988727e-01 -2.509836545737505475e-01 1.428847887664498995e+00 -1.584126271523130569e+00 6.138170193542266118e-01 9.632079163970638236e-01 -1.327192092971927639e+00 1.966631863384139312e+00 1.522726421900137295e+00 -2.745962486870606734e-01 2.366556707492195322e-01 -1.616120795515028519e+00 1.082663004099464255e+00 1.032600034950975854e+00 -1.239826788516027678e+00
4.489795918367346372e-01 3.862860956629259879e-01 -8.510870898900282921e-02 -2.733013331370830468e-01 8.348644670036013959e-01 5.446887721103610414e-01 5.866925900293515905e-01 -3.275502753652770882e-01 -1.196613157971617936e+00 9.805613978709133705e-02 -1.434447740349620304e-01 -1.856252813155675474e+00 -3.828936311745487764e-01 4.640738879497453562e-01 -1.896694587899221407e+00 1.259253803040454311e+00 6.781383866439172348e-01 -6.841897549588268346e-01 -2.319652984953663177e-01 1.412641686199721747e+00 -1.511567895657294214e+00 5.825992812608271620e-01 1.044757653805200359e+00 -1.357612079772681390e+00 1.891545771712676238e+00 1.522074146000687023e+00 -3.272780831642582711e-01 2.297494679575481646e-01 -1.680559844996319940e+00 1.044317261246088036e+00 1.080979462804085411e+00 -1.231907233654958356e+00
4.693877551020407823e-01 4.439815464687377200e-01 -2.742123592964991127e-02 -1.428164858004492554e-01 7.722954658867007272e-01 5.528908197346945608e-01 6.341751418155711084e-01 -2.584615157704419630e-01 -1.149383954057975998e+00 1.081770101910352472e-01 -1.259943195862101573e-01 -1.756202220013040050e+00 -3.571178671493310808e-01 4.032740476524036555e-01 -1.931645671455668678e+00 1.250833250889628934e+00 7.307007290353252360e-01 -6.353534422283791949e-01 -2.121108457385526835e-01 1.392123188200407258e+00 -1.433444903072371490e+00 5.518923277881541134e-01 1.122695807937045043e+00 -1.380128616782208217e+00 1.815648592001227080e+00 1.518842552914499988e+00 -3.707872277441148778e-01 2.186068758011595337e-01 -1.739296440236903329e+00 1.010260512481123030e+00 1.123678191186739062e+00 -1.218270983148993958e+00
4.897959183673469274e-01 4.998196285251021442e-01 3.107314964950620706e-02 -1.412404376326678763e-02 7.050047165344182076e-01 5.573553854006111363e-01 6.832434882302019785e-01 -1.935853641382014878e-01 -1.096392813627712792e+00 1.213532834232175506e-01 -1.114325460845377036e-01 -1.647430782385292058e+00 -3.302990133589971400e-01 3.390399901081052603e-01 -1.963130481186545540e+00 1.239832741755171552e+00 7.839719632561295004e-01 -5.851484507893450759e-01 -1.915248379046841920e-01 1.367640046621203753e+00 -1.349892432305077161e+00 5.222615227930764714e-01 1.197167573155095921e+00 -1.394544751497205803e+00 1.739362871588493009e+00 1.512739026375868434e+00 -4.048274083886971852e-01 2.034854946873562442e-01 -1.792017029662573702e+00 9.807007950027921694e-01 1.160341342363736983e+00 -1.199494853988018583e+00
5.102040816326530726e-01 5.533478189361207278e-01 8.989723485822466442e-02 1.122646129656590525e-01 6.337964833740937776e-01 5.577278672283104699e-01 7.330906843086391067e-01 -1.333476120477804228e-01 -1.037932779586871801e+00 1.376284586447130975e-01 -9.996388462704056121e-02 -1.530609589876343213e+00 -3.024815749279298194e-01 2.721307241539032695e-01 -1.991293007807949822e+00 1.226231487574306334e+00 8.370760422185845595e-01 -5.334107109474538477e-01 -1.703351639198522061e-01 1.339587367592971479e+00 -1.261140803823796563e+00 4.942190874523765265e-01 1.268370368173218132e+00 -1.400745547660727119e+00 1.663050405629129536e+00 1.503529377503579401e+00 -4.292481369568196814e-01 1.846814932852492985e-01 -1.838474697894673326e+00 9.557695775095186308e-01 1.190660228499345719e+00 -1.176175560687611643e+00
5.306122448979591066e-01 6.041903776368643397e-01 1.485945492078122321e-01 2.358795610129137410e-01 5.595125798131198591e-01 5.536867146351619473e-01 7.828890090197497820e-01 -7.809112310622307040e-02 -9.743644759100494879e-01 1.569556965161692241e-01 -9.172400064362294658e-02 -1.406524716087246940e+00 -2.737034962783133629e-01 2.033431074073690781e-01 -2.016215017692355449e+00 1.210066013965806597e+00 8.890963846503712187e-01 -4.800492297810086129e-01 -1.486858259346431621e-01 1.308403703588358891e+00 -1.167517436459971414e+00 4.682210469014118637e-01 1.336536737145750164e+00 -1.398704296832402827e+00 1.587014710639877313e+00 1.491048494804840585e+00 -4.440430409911328979e-01 1.625237503007679052e-01 -1.878485523633255161e+00 9.355261140677613163e-01 1.214375890983527606e+00 -1.148920363846854142e+00
5.510204081632652517e-01 6.520578632474246517e-01 2.067413231332656254e-01 3.562868761435783460e-01 4.830294280451892797e-01 5.449489931316268132e-01 8.318056706351474316e-01 -2.807487508538598561e-02 -9.061121154891986773e-01 1.792055839429987085e-01 -8.678024166690839758e-02 -1.276069415829267362e+00 -2.439959329862544102e-01 1.334993717291970139e-01 -2.037908974148661123e+00 1.191432547664150743e+00 9.390905070276240885e-01 -4.250548967072046991e-01 -1.267307279522831009e-01 1.274565003489397608e+00 -1.069443566775259313e+00 4.446638748885613501e-01 1.401918521340379753e+00 -1.388486207418053064e+00 1.511501736808822605e+00 1.475207193432567232e+00 -4.493462515027866200e-01 1.373633908244709378e-01 -1.911924789497847721e+00 9.199625176061199117e-01 1.231281945010485046e+00 -1.118339321781693485e+00
5.714285714285713969e-01 6.967515931976514532e-01 2.639527617386843716e-01 4.730832178397880172e-01 4.052513212202450421e-01 5.312759347344531147e-01 8.790176107430301977e-01 1.652674411845458241e-02 -8.336584380722183996e-01 2.041772093865353577e-01 -8.513407116183205336e-02 -1.140236740154227491e+00 -2.133854336915735339e-01 6.343588571708802526e-02 -2.056313407441863639e+00 1.170488053957163377e+00 9.861063341533583548e-01 -3.685055498952868880e-01 -1.046247410430273528e-01 1.238577268136770604e+00 -9.674330770295412885e-01 4.238846229323446346e-01 1.464768139853084961e+00 -1.370250994433068747e+00 1.436705331544217312e+00 1.455999046028058075e+00 -4.454261146170166441e-01 1.095680848603911989e-01 -1.938722308958891860e+00 9.090091555631060194e-01 1.241226795913209280e+00 -1.085039259366460174e+00
5.918367346938775420e-01 7.381678426377193958e-01 3.198911490543949743e-01 5.858908772755232475e-01 3.271072878105539261e-01 5.124777999471653578e-01 9.237237063867089759e-01 5.561972238702854454e-02 -7.575396000645789885e-01 2.316095760589638730e-01 -8.672434492322447785e-02 -1.000110220425767249e+00 -1.818952645853529060e-01 -6.008945745942716361e-03 -2.071290758334350723e+00 1.147448357816747810e+00 1.029197636909571001e+00 -3.105672012852900288e-01 -8.251719367762282153e-02 1.200967256791753313e+00 -8.620854419603918295e-01 4.061607467536058613e-01 1.525323859719994513e+00 -1.344254809067929823e+00 1.362772087812230914e+00 1.433503021350440942e+00 -4.326765877654681902e-01 7.951178730181532317e-02 -1.958856884927742570e+00 9.025395002059669602e-01 1.244115950120064928e+00 -1.049617224108393865e+00
6.122448979591835760e-01 7.762975662038397173e-01 3.742698415292731173e-01 6.943510994378875312e-01 2.495439818415864097e-01 4.884175563320962699e-01 9.651585784190607198e-01 8.918509536965146811e-02 -6.783384343479115230e-01 2.611929802942662970e-01 -9.143233420702194525e-02 -8.568524408304106776e-01 -1.495460312873096997e-01 -7.400617889931562776e-02 -2.082630071253491089e+00 1.122583916955380401e+00 1.067441281234462691e+00 -2.514935490274090024e-01 -6.054340623684598133e-02 1.162274380824069420e+00 -7.540796648180931872e-01 3.917117549844021940e-01 1.583793678582107844e+00 -1.310849737348116939e+00 1.289806431671982168e+00 1.407885353651462390e+00 -4.116092278439489882e-01 4.756784720685396789e-02 -1.972351675834691509e+00 9.003747683728173801e-01 1.239913952267281960e+00 -1.012656974246174180e+00
6.326530612244897211e-01 8.112245533135858944e-01 4.268571292975673059e-01 7.981186574076579721e-01 1.735193409055733604e-01 4.590144334893738187e-01 1.002602439394576272e+00 1.172694097094374027e-01 -5.966774929747113987e-01 2.925834384450617387e-01 -9.908752757031435987e-02 -7.116932539719330597e-01 -1.163579466756253789e-01 -1.397468312347004415e-01 -2.090050814022515357e+00 1.096214790649409077e+00 1.099953458564935982e+00 -1.916192790647280875e-01 -3.881869840563727247e-02 1.123038747378032554e+00 -6.441647033528262734e-01 3.807010226006936060e-01 1.640341681760610015e+00 -1.270481359140477995e+00 1.217877663000139554e+00 1.379397346530847113e+00 -3.828419625248454805e-01 1.410268829715245233e-02 -1.979268566447670130e+00 9.022878301904768694e-01 1.228646194756274124e+00 -9.747246553695176896e-01
6.530612244897958663e-01 8.431209998034907560e-01 4.774771255716802054e-01 8.968559624831654586e-01 9.999446261573945172e-02 4.242459538686175757e-01 1.035390140995676056e+00 1.399747364618281198e-01 -5.132131087617757270e-01 3.254128219064478800e-01 -1.094749327857427040e-01 -5.659150475983183437e-01 -8.235266506665386843e-02 -2.024522892132711582e-01 -2.093212672066020907e+00 1.068702682297405060e+00 1.125907908498060328e+00 -1.313532470972594290e-01 -1.743304199638166449e-02 1.083791214515250179e+00 -5.331493090704806370e-01 3.732391759821819810e-01 1.695077549452939536e+00 -1.223684992665833748e+00 1.147025858491345085e+00 1.348370835549880242e+00 -3.470888652100415639e-01 -2.053083355864147516e-02 -1.979704728324897189e+00 9.080066288700963106e-01 1.210399343139360706e+00 -9.363663722814985491e-01
6.734693877551020114e-01 8.722397121048579560e-01 5.260082490610236139e-01 9.902290182798320073e-01 2.992414713623641961e-02 3.841494444904777206e-01 1.062918577301567691e+00 1.574458397026386181e-01 -4.286274554020265692e-01 3.593022001462856663e-01 -1.223412968989172206e-01 -4.208374071880529588e-01 -4.755493759108985613e-02 -2.613844676457081073e-01 -2.091725902968055717e+00 1.040441722571791905e+00 1.144551829906697016e+00 -7.116696048526578722e-02 3.553882333475773432e-03 1.045042299151570209e+00 -4.218891398706544615e-01 3.693875284181454277e-01 1.748045694140937467e+00 -1.171079643871640874e+00 1.077267103368637624e+00 1.315212438592858746e+00 -3.051483880601605359e-01 -5.599720369839072953e-02 -1.973786989428595984e+00 9.172170098110875580e-01 1.185323563163242611e+00 -8.981061484848231746e-01
