x y0 y1 y2 y3 y4 y5 y6 y7 y8 y9 y10 y11 y12 y13 y14 y15 y16 y17 y18 y19 y20 y21 y22 y23 y24 y25 y26 y27 y28 y29 y30 y31 y32 y33
1.066326530612244916e+00 1.013447604299072102e+00 1.128931818488958738e+00 8.970799944663375713e-01 5.776730218067280820e-01 8.581579987123765241e-01 9.086561073801278088e-01 1.210616161386713685e+00 7.547695671558487529e-01 5.639291643497609252e-01 5.870657847939176888e-01 1.174625985435335140e+00 4.107060831553481228e-01 6.137782591782963149e-01 1.006076331473227725e+00 1.079750058823818692e+00 5.679548522792302601e-01 2.112350890284676319e-01 2.023415306885046228e+00 9.499338431807872185e-01 8.123799418747772449e-01 1.268372993102344859e+00 8.749811271989572647e-01 7.318691086622385322e-01 5.012759155139223655e-01 1.008508007011159613e+00 8.254903062980774031e-01 3.401311179638824900e+00 9.588237849500149679e-01 7.426297898968510225e-01 1.058742737240196075e+00 5.036218037350330690e-01 8.937821877319996888e-01 2.377870316002557605e+00 5.031893709433093997e-01
1.072959183673469319e+00 1.153487911361648965e+00 1.291885203794288506e+00 1.035566112525087457e+00 6.596589850401882726e-01 9.997069082661065309e-01 1.039580917676645289e+00 1.404778482961287267e+00 8.694733811779546961e-01 6.503480996674992909e-01 6.859792765857294361e-01 1.344549628790575380e+00 4.724235620042164241e-01 7.041329209633724329e-01 1.152006782470755386e+00 1.220125552922141754e+00 6.521799177710618789e-01 2.695631889106416823e-01 2.275119247379099985e+00 1.087887881884484598e+00 9.413663272151688854e-01 1.472704695326684243e+00 1.006916099583227142e+00 8.507101993957887354e-01 5.791812660129986856e-01 1.156426925775741799e+00 9.615040558996605924e-01 3.808881285534286398e+00 1.100864828629600334e+00 8.614339694283503768e-01 1.202214069521870377e+00 5.730843344592774224e-01 1.030176406475645789e+00 2.671501700667268775e+00 5.964678187373159135e-01
1.079591836734693944e+00 1.302625315090274016e+00 1.465931875677103147e+00 1.184599836586604615e+00 7.471729703639130582e-01 1.152818197845346893e+00 1.180073947277210378e+00 1.614165535719521261e+00 9.926458662250945419e-01 7.434340582233865957e-01 7.939109532219583709e-01 1.526717325827394056e+00 5.392087867577545213e-01 8.009333426081561846e-01 1.308086539027403683e+00 1.367977504430496261e+00 7.427443891381414476e-01 3.375972694807902186e-01 2.537415763107370381e+00 1.235450984618558845e+00 1.080387368735399978e+00 1.693236700644542125e+00 1.148599782087148080e+00 9.791095829928087024e-01 6.635192236490321527e-01 1.314863269571571847e+00 1.108636454843166419e+00 4.230176155964925577e+00 1.253556249190430627e+00 9.897274199123489158e-01 1.354572302945423079e+00 6.480056292963527476e-01 1.176710642043863109e+00 2.977179640380764880e+00 6.987499464674044036e-01
1.086224489795918347e+00 1.461495256404975684e+00 1.651753073682522999e+00 1.344760448789475316e+00 8.406080219323371905e-01 1.317943495489131145e+00 1.330958295840004801e+00 1.839403460557731851e+00 1.124726434461591484e+00 8.436106398333885759e-01 9.112696383151926982e-01 1.721873080835874426e+00 6.113579240652803337e-01 9.045979349216771714e-01 1.474981849492975394e+00 1.523699618878821660e+00 8.401425272101814556e-01 4.159489154820340540e-01 2.810780930526938448e+00 1.393255208726865035e+00 1.229887449887042239e+00 1.930656735573054394e+00 1.300610643441673764e+00 1.117480633324079209e+00 7.547520382494387059e-01 1.484496080384956285e+00 1.267326839148266604e+00 4.665616073016618515e+00 1.417703243332829599e+00 1.127978698273202074e+00 1.516305054831296406e+00 7.291154835458037997e-01 1.333934946734754767e+00 3.295463917343175453e+00 8.103580699669383769e-01
1.092857142857142749e+00 1.630792197539388422e+00 1.850102382273441259e+00 1.516692883770689004e+00 9.404048936872594355e-01 1.495574216991711891e+00 1.493165591926922442e+00 2.081177008750849655e+00 1.266198978072401671e+00 9.513528934431567663e-01 1.038467952677715633e+00 1.930801561212057704e+00 6.891626940592024964e-01 1.015596428067254697e+00 1.653435188368967079e+00 1.687691699310764459e+00 9.449360192758984311e-01 5.051998352814544013e-01 3.095719287731022007e+00 1.562009227438350356e+00 1.390354397036211775e+00 2.185718919745592181e+00 1.463593893840937410e+00 1.266277943679975815e+00 8.533943784170108238e-01 1.666081198345532588e+00 1.438053131601577217e+00 5.115641730352033179e+00 1.594213991263003338e+00 1.276707517476626919e+00 1.687900732828991224e+00 8.172532464017410181e-01 1.502461170265164681e+00 3.626948470669621560e+00 9.316295925979749537e-01
1.099489795918367374e+00 1.811280973412146666e+00 2.061813079054784836e+00 1.701115526696928892e+00 1.047058755473501357e+00 1.686246040750629449e+00 1.667752053001158696e+00 2.340235753745064873e+00 1.417597466129164374e+00 1.067194230250745335e+00 1.175925882910151321e+00 2.154337442188055896e+00 7.729124147188729532e-01 1.134456307218236981e+00 1.844273877559817976e+00 1.860362410067844419e+00 1.057764060748296764e+00 6.059043601957923020e-01 3.392766576788899258e+00 1.742508479792518106e+00 1.562324168583958617e+00 2.459251114759956724e+00 1.638269709639602834e+00 1.426002025384064842e+00 9.600216885041363835e-01 1.860460145148419508e+00 1.621336405057742125e+00 5.580715861598472216e+00 1.784114398774133914e+00 1.436491189158380033e+00 1.869851814152590830e+00 9.133885596700491716e-01 1.682969926723954401e+00 3.972264649186355356e+00 1.062919940842687483e+00
1.106122448979591777e+00 2.003810344359779894e+00 2.287806366359659727e+00 1.898829070894724413e+00 1.161127042403051757e+00 1.890543736858357970e+00 1.855917488802185655e+00 2.617400832889413831e+00 1.579512267167090700e+00 1.191734444168295770e+00 1.324074484919484096e+00 2.393376154016036317e+00 8.628960988249558817e-01 1.261770240930264908e+00 2.048419898099783865e+00 2.042132194485140051e+00 1.179355336914119867e+00 7.185918013479172251e-01 3.702492722805456715e+00 1.935646961026654234e+00 1.746386003244828622e+00 2.752162957410480448e+00 1.825442644088863808e+00 1.597204485147294406e+00 1.075280018938560511e+00 2.068570240988647502e+00 1.817745817227481631e+00 6.061325053065738544e+00 1.988565433592985654e+00 1.607971898670172095e+00 2.062658252500068734e+00 1.018646652589244805e+00 1.876218457567149001e+00 4.332084755668833331e+00 1.204605621420354211e+00
1.112755102040816402e+00 2.209329333054930178e+00 2.529100610621169754e+00 2.110726619472030219e+00 1.283238678753096718e+00 2.109106406095373476e+00 2.059027874299653948e+00 2.913572299108442287e+00 1.752597326279406120e+00 1.325649058471586983e+00 1.483359750919484910e+00 2.648886373982299425e+00 9.594046132772927615e-01 1.398204685797019620e+00 2.266901084007453271e+00 2.233436368794084803e+00 1.310542328859831462e+00 8.437686750869624053e-01 4.025505080300846750e+00 2.142430971410683949e+00 1.943188098497419691e+00 3.065454685168442328e+00 2.026012437092508556e+00 1.780493759641523344e+00 1.199897653232814942e+00 2.291456156894697838e+00 2.027903977261029667e+00 6.557981773942222148e+00 2.208883596275783567e+00 1.791864965519193831e+00 2.266831032040076632e+00 1.134339355269920357e+00 2.083049538901280417e+00 4.707125919776838252e+00 1.357087423804576476e+00
1.119387755102040805e+00 2.428907110388257795e+00 2.786821732061996126e+00 2.337805249428217991e+00 1.414104960808324041e+00 2.342633191555755001e+00 2.278642271511873929e+00 3.229737172695228420e+00 1.937578349380138398e+00 1.469700265742001521e+00 1.654246673532380862e+00 2.921924699919108193e+00 1.062732912251395323e+00 1.544509888577692003e+00 2.500863923379990084e+00 2.434728419353333173e+00 1.452278476877643998e+00 9.819208070483566031e-01 4.362451981545214075e+00 2.363995210716357764e+00 2.153443900234873976e+00 3.400226876913611029e+00 2.240986478528161019e+00 1.976541497743255604e+00 1.334698935630147298e+00 2.530283140196676772e+00 2.252492812635057184e+00 7.071226663884916164e+00 2.446565194435361690e+00 1.988968271200842741e+00 2.482895891436157854e+00 1.262003332212631168e+00 2.304401606889332932e+00 5.098154341944603374e+00 1.520793794896423856e+00
1.126020408163265207e+00 2.663757444445109535e+00 3.062214908351851506e+00 2.581179298237604502e+00 1.554532450178581549e+00 2.591889533797071543e+00 2.516545075330530512e+00 3.566978295146058908e+00 2.135262176331301553e+00 1.624749788826261643e+00 1.837223546504094474e+00 3.213653067242325356e+00 1.173182357789132046e+00 1.701531553510938766e+00 2.751588231971927812e+00 2.646483536209743193e+00 1.605658876379157274e+00 1.133515324075798025e+00 4.714026626157633793e+00 2.601621692069109315e+00 2.377939096360109694e+00 3.757691249606554873e+00 2.471494230666080760e+00 2.186089695061791183e+00 1.480620807167326580e+00 2.786352193989809045e+00 2.492260014371687760e+00 7.601631126289515095e+00 2.703315252718601069e+00 2.200173071980273676e+00 2.711397245259741240e+00 1.403447488249985442e+00 2.541320305880961694e+00 5.505989956284062181e+00 1.696184415854965488e+00
1.132653061224489832e+00 2.915269072587926669e+00 3.356657780546894898e+00 2.842095683537422701e+00 1.705438314385358201e+00 2.857714049845945237e+00 2.774784810592894946e+00 3.926484100534794131e+00 2.346547560137997923e+00 1.791774067091055578e+00 2.032806548414753944e+00 3.525359639815331736e+00 1.291063143976615146e+00 1.870224500315749161e+00 3.020504012768103319e+00 2.869202423097414467e+00 1.771945366577710956e+00 1.299002542463937981e+00 5.080971356701579289e+00 2.856762057738817084e+00 2.617539420810746087e+00 4.139182672310980138e+00 2.718803978008987876e+00 2.409958702171926870e+00 1.638732692526806645e+00 3.061117543477215541e+00 2.748026149709890564e+00 8.149800285918569642e+00 2.981082100568333892e+00 2.426476457923544494e+00 2.952902335388679855e+00 1.560812103556918906e+00 2.794971700972701978e+00 5.931511567291698483e+00 1.883754014760360196e+00
1.139285714285714235e+00 3.185043842755534538e+00 3.671675378475687701e+00 3.121951628605480256e+00 1.867868660437339789e+00 3.141026127336486784e+00 3.055721034217214083e+00 4.309559435656669102e+00 2.572437612986933964e+00 1.971882269454661163e+00 2.241544663803598070e+00 3.858484133178626596e+00 1.416696843894371671e+00 2.051668710473951052e+00 3.309210873268675357e+00 3.103415432555097109e+00 1.952597116144062950e+00 1.478817760295821904e+00 5.464082371318115250e+00 3.131064016905863223e+00 2.873199390647676044e+00 4.546172583311257398e+00 2.984342350522299903e+00 2.649056247970851707e+00 1.810260555737778887e+00 3.356206785020067862e+00 3.020692544310479288e+00 8.716376382524657629e+00 3.282098949995510218e+00 2.668995773537621297e+00 3.208005651206772946e+00 1.736643070712492465e+00 3.066657441590192601e+00 6.375662522987576075e+00 2.084036452960536412e+00
1.145918367346938638e+00 3.474945163025895400e+00 4.008957016538482243e+00 3.422315242638799493e+00 2.043020547110399932e+00 3.442834337780199760e+00 3.362081322119528703e+00 4.717637578435303958e+00 2.814054233585950193e+00 2.166337759830029075e+00 2.464025005579399519e+00 4.214648841773328769e+00 1.550419102090927037e+00 2.247088249762132950e+00 3.619500442610211977e+00 3.349687085212096793e+00 2.149308133898864881e+00 1.673382961034666661e+00 5.864214931792226970e+00 3.426402800093458545e+00 3.145972117864814344e+00 4.980284024725667891e+00 3.269717162654960596e+00 2.904387643450040635e+00 1.996616173807389982e+00 3.673444190112898688e+00 3.311250051265483219e+00 9.302042688338950427e+00 3.608934126158289235e+00 2.928985382490526757e+00 3.477333664769553856e+00 1.933985718838979739e+00 3.357832217163324362e+00 6.839456996258761912e+00 2.297609127718918565e+00
1.152551020408163263e+00 3.787160301636713022e+00 4.370375450553725116e+00 3.744949499109246460e+00 2.232268542711180359e+00 3.764245787781500319e+00 3.697030880024977151e+00 5.152293625330033322e+00 3.072654896676231928e+00 2.376583800165297244e+00 2.700878613764631453e+00 4.595697076539593695e+00 1.692582499514563521e+00 2.457873668852925686e+00 3.953382316065208624e+00 3.608621044905441000e+00 2.364053566256139494e+00 1.883108434975613088e+00 6.282289134042029488e+00 3.744918748112100459e+00 3.437020360037249755e+00 5.443308542838998676e+00 3.576744230854186579e+00 3.177067359747975939e+00 2.199432983523036178e+00 4.014877729505733406e+00 3.620788842031574362e+00 9.907528057722323922e+00 3.964552071575929926e+00 3.207856242600781727e+00 3.761549935794943345e+00 2.156504238161934150e+00 3.670123912311594516e+00 7.323986956872198029e+00 2.525097739240214523e+00
1.159183673469387665e+00 4.124281556574336705e+00 4.758008632914426883e+00 4.091840272387367250e+00 2.437196930847680409e+00 4.106476544306218557e+00 4.064258057539688274e+00 5.615259443239359882e+00 3.349652268120642429e+00 2.604274482653512912e+00 2.952786818917897627e+00 5.003741330992750314e+00 1.843559622753341065e+00 2.685608627992090991e+00 4.313114158422855837e+00 3.880865636743971780e+00 2.599147229113182966e+00 2.108394324664091268e+00 6.719296318090970388e+00 4.089062440212746452e+00 3.747629000506897068e+00 5.937225242405139269e+00 3.907478983082662172e+00 3.468332208663100769e+00 2.420610265770890557e+00 4.382810496301914327e+00 3.950509375438555626e+00 1.053361224311088407e+01 4.352387847648235386e+00 3.507198862248822824e+00 4.061360651659932763e+00 2.408634838520816501e+00 4.005356950048274634e+00 7.830429929162593616e+00 2.767181476428253184e+00
1.165816326530612290e+00 4.489413528801773801e+00 5.174164458222627161e+00 4.465229238487038010e+00 2.659638975828403140e+00 4.470863290336590801e+00 4.468080032220782094e+00 6.108440410302685031e+00 3.646637212004492312e+00 2.851312151497374714e+00 3.220488274488798375e+00 5.441224367026054054e+00 2.003746375228530940e+00 2.932101675367164262e+00 4.701236724695109004e+00 4.167120014319913857e+00 2.857313621434049100e+00 2.349632099935835772e+00 7.176306206413403110e+00 4.461649137220941697e+00 4.079219180338461648e+00 6.464222330655366555e+00 4.264253863830201219e+00 3.779556395137754876e+00 2.662367983198052013e+00 4.779837346112747909e+00 4.301734725769541967e+00 1.118113214422514012e+01 4.776438656776095470e+00 3.828810341662829853e+00 4.377520679905134493e+00 2.695783745973541645e+00 4.365579410993728260e+00 8.360057645145579031e+00 3.024598682967351237e+00
1.172448979591836693e+00 4.886317123242914562e+00 5.621408956333142193e+00 4.867652628109073731e+00 2.901725067603872166e+00 4.858876390952151958e+00 4.913574258458492494e+00 6.633934203818800945e+00 3.965405885439630573e+00 3.119892927303499430e+00 3.504786781506762150e+00 5.910997677555393182e+00 2.173565574853526083e+00 3.199424343952643746e+00 5.120614712121570378e+00 4.468141106044077659e+00 3.141778770120430497e+00 2.607205967824507642e+00 7.654474873481827757e+00 4.865924798683622043e+00 4.433364341782827900e+00 7.026721543227779421e+00 4.649722778712866322e+00 4.112268761172961362e+00 2.927315337431682707e+00 5.208887743646176460e+00 4.675924480339138434e+00 1.185098919947666118e+01 5.241376977786263325e+00 4.174726370220984251e+00 4.710840225548309057e+00 3.024585347903789412e+00 4.753094639109842312e+00 8.914245720192022659e+00 3.298153073689343184e+00
1.179081632653061096e+00 5.319606208243277123e+00 6.102598466266578647e+00 5.301987049508419148e+00 3.165942109726602283e+00 5.272134577723018189e+00 5.406743078291935234e+00 7.194051933137071586e+00 4.307991779739593241e+00 3.412562413504178327e+00 3.806560052181875431e+00 6.416423649850007571e+00 2.353470890855211106e+00 3.489957034663992985e+00 5.574484548675526341e+00 4.784751500462486540e+00 3.456385792553998915e+00 2.881494222211989253e+00 8.155053665814568475e+00 5.305646566884234083e+00 4.811808487704902326e+00 7.627405911595774413e+00 5.066914129138326395e+00 4.468172601201664484e+00 3.218537143310337356e+00 5.673276016603525207e+00 5.074690451951034298e+00 1.254415818243631975e+01 5.752691350121146741e+00 4.547259264715374449e+00 5.062192203406670643e+00 3.403241820082330893e+00 5.170498195982911938e+00 9.494484498963215557e+00 3.588720580896497925e+00
1.185714285714285721e+00 5.795021381555500284e+00 6.620916415045056347e+00 5.771503888690232564e+00 3.455207243483167101e+00 5.712421492079741370e+00 5.954721360367770444e+00 7.791341961927040316e+00 4.676703773230554972e+00 3.732284285843932459e+00 4.126769587203036771e+00 6.961510558031326568e+00 2.543951182269956313e+00 3.806444546677140384e+00 6.066510459253505516e+00 5.117848468304676324e+00 3.805743231335442900e+00 3.172870537758171849e+00 8.679399211343298504e+00 5.785181448107823421e+00 5.216487014899567676e+00 8.269251412127202272e+00 5.519294379930709482e+00 4.849168502650640811e+00 3.539703549934392068e+00 6.176760479893399491e+00 5.499814493245808400e+00 1.326169773594410728e+01 6.316862806853680290e+00 4.949043407814511575e+00 5.432520457426521787e+00 3.841974297291944840e+00 5.620721213848033138e+00 1.010239124369829611e+01 3.897256921598228008e+00
1.192346938775510123e+00 6.319819350558365301e+00 7.179915432950489063e+00 6.279934163075117759e+00 3.772959989529571789e+00 6.181704366997628597e+00 6.566040449982391891e+00 8.428616819016585993e+00 5.074171524329832650e+00 4.082525301896383851e+00 4.466471876040587929e+00 7.551093814527528814e+00 2.745535312472883849e+00 4.152063628939064444e+00 6.600850443042715732e+00 5.468414367503367401e+00 4.195417314074022741e+00 3.481705212340213684e+00 9.228984680134990626e+00 6.309628037010569734e+00 5.649550543322254370e+00 8.955563133519591545e+00 6.010844608471844097e+00 5.257380755437498721e+00 3.895210650569314925e+00 6.723613219372881034e+00 5.953268749671656757e+00 1.400476306711987462e+01 6.941587658341627609e+00 5.383089800171323880e+00 5.822848985759264906e+00 4.353628459667857165e+00 6.107081432275641930e+00 1.073972386597629658e+01 4.224805989778646520e+00
1.198979591836734748e+00 6.903340389489457607e+00 7.783565664377123383e+00 6.831546176057434749e+00 4.123278239184053007e+00 6.682155172064034865e+00 7.250966492164304888e+00 9.108983661593740067e+00 5.503399871242490526e+00 4.467361402105741064e+00 4.826831172039183215e+00 8.191083658788418376e+00 2.958797528486076800e+00 4.530505601716174446e+00 7.182234159070803869e+00 5.837528740046868947e+00 4.632183780300906939e+00 3.808366361949830914e+00 9.805412486201317890e+00 6.884967628080212343e+00 6.113392240335443262e+00 9.690016715563603000e+00 6.546153139678522415e+00 5.695187984509701984e+00 4.290362384966913467e+00 7.318702731929941585e+00 6.437238747368973613e+00 1.477462134524703963e+01 7.636061083195964549e+00 5.852851900210433556e+00 6.234292363358135525e+00 4.954496467546560368e+00 6.633343497609789807e+00 1.140839643773928103e+01 4.572509193189521426e+00
1.205612244897959151e+00 7.557858649173623711e+00 8.436310285450918656e+00 7.431238925991780597e+00 4.511025392543054124e+00 7.216174601201177374e+00 8.021937951169457293e+00 9.835878830919037696e+00 5.967834340380446356e+00 4.891611128893078586e+00 5.209134146643993546e+00 8.888810321504729828e+00 3.184363511394569635e+00 4.946077991108696281e+00 7.816055170837382882e+00 6.226382491163046318e+00 5.124361520064151243e+00 4.153221071740715864e+00 1.041042865329750633e+01 7.518253088156837016e+00 6.610679232020766349e+00 1.047670595239064184e+01 7.130528227286036191e+00 6.165258795375860856e+00 4.731608260665840504e+00 7.967592130239956383e+00 6.954149783815787522e+00 1.557267050097067695e+01 8.411341260793031793e+00 6.362305528940884969e+00 6.668067594975908285e+00 5.665445955634173636e+00 7.203790474704810265e+00 1.211049675889468347e+01 4.941615872178587665e+00
