x y0 y1 y2 y3 y4 y5 y6 y7 y8 y9 y10 y11 y12 y13 y14 y15 y16 y17 y18 y19 y20 y21 y22 y23 y24 y25 y26 y27 y28 y29 y30 y31 y32 y33
1.045918367346938771e+00 7.184869083333065287e-01 7.344066012344792060e-01 5.993193323300088915e-01 3.830636106989376288e-01 5.681864951484909554e-01 5.900093888801504205e-01 7.916651847079447801e-01 5.113778392095336134e-01 3.739922402479257668e-01 3.861550843327207772e-01 8.974187041138705911e-01 2.748945822268084038e-01 3.981455594428453537e-01 6.537344393971230572e-01 7.113318477436388898e-01 3.705935593490888857e-01 1.450969221992321478e-01 1.358949561779628112e+00 6.301754851692117354e-01 5.371869560949742439e-01 8.231333269223118920e-01 5.792673699869925752e-01 4.839225753760038606e-01 3.427650697103237776e-01 6.663809651117678090e-01 5.333026264201610189e-01 2.252744225875001671e+00 6.318975819325548526e-01 4.892521284051461472e-01 7.016515255110016280e-01 3.183656293671165982e-01 5.845926956336506830e-01 1.586163477193700766e+00 3.280967793698545409e-01
1.050510204081632759e+00 8.143265335998387533e-01 8.345716146418282744e-01 6.885460759192572056e-01 4.346358471701382564e-01 6.594398149584638213e-01 6.692113429367345656e-01 9.143234062291378805e-01 5.866712377891749597e-01 4.288417470317409941e-01 4.499525387764814477e-01 1.022031861394707031e+00 3.151161816792050763e-01 4.534161162273562251e-01 7.430679462602979291e-01 7.998996950430349306e-01 4.223468998531863527e-01 1.852947207532478213e-01 1.521691343283534392e+00 7.171755640380613750e-01 6.195748081467860047e-01 9.508162036672570538e-01 6.629923495846606896e-01 5.601473035202864104e-01 3.942554324789090958e-01 7.594034958453851347e-01 6.182180564994617100e-01 2.510652101618360721e+00 7.205412684264136391e-01 5.648115170572716170e-01 7.931747091619101298e-01 3.571021141402647148e-01 6.698655818035768039e-01 1.773624473032430204e+00 3.878663719903288065e-01
1.055102040816326525e+00 9.153939621982569719e-01 9.401954585405561948e-01 7.836828796194441615e-01 4.889685139143678527e-01 7.575746868174025872e-01 7.527234719203146351e-01 1.045665382495472029e+00 6.668739166130833729e-01 4.872650756115799453e-01 5.194083507788369580e-01 1.154478908501504364e+00 3.585058079072204751e-01 5.118536898124410595e-01 8.373215474518597157e-01 8.925038933762255988e-01 4.771661782248265427e-01 2.322315359976634408e-01 1.689883818649917435e+00 8.091071469234764058e-01 7.077034235838851606e-01 1.087591045655976973e+00 7.519702379885943033e-01 6.419408303940098426e-01 4.493837061091421337e-01 8.578317717767146577e-01 7.094856721066701288e-01 2.774967464862511779e+00 8.144943362555927546e-01 6.457509828211643876e-01 8.897962776211253422e-01 3.975745823979122129e-01 7.605457455825544999e-01 1.966973544131877416e+00 4.532065721952620030e-01
1.059693877551020513e+00 1.021922554260857430e+00 1.051471619438830496e+00 8.849175983450405791e-01 5.461733143756534181e-01 8.627701270144000345e-01 8.407574916127724673e-01 1.185920979134365005e+00 7.521407223833067590e-01 5.493916495754873619e-01 5.947676888308477405e-01 1.295134903791750336e+00 4.052494878437407078e-01 5.735770311265645516e-01 9.366806120064445906e-01 9.893434778376788419e-01 5.351855414996964377e-01 2.863388587855544287e-01 1.863684004757675039e+00 9.061568197570900596e-01 8.017321673667768822e-01 1.233707575170999604e+00 8.463823772473940688e-01 7.294562517786938871e-01 5.082994078579228248e-01 9.618639339239246633e-01 8.072779407285448627e-01 3.045820694956450581e+00 9.139809242486356400e-01 7.322354434602919016e-01 9.917880038670947584e-01 4.399368280592891312e-01 8.568048041709064311e-01 2.166387845217105035e+00 5.242820020093644784e-01
1.064285714285714279e+00 1.134155176042358715e+00 1.168609863596204779e+00 9.924546794801782923e-01 6.063716650064128189e-01 9.752160099106635949e-01 9.335454562769567310e-01 1.335335461478711627e+00 8.426373533230000490e-01 6.153625657158564577e-01 6.762726631969211422e-01 1.444381810873571537e+00 4.555277675418324956e-01 6.387163125509500716e-01 1.041347266332975252e+00 1.090615203367588659e+00 5.965530426471098435e-01 3.480266014566618105e-01 2.043254966241369264e+00 1.008528337270534925e+00 9.018318512230807382e-01 1.389432449424621296e+00 9.464262454379557266e-01 8.228577830458994047e-01 5.711619716196789653e-01 1.071715667544321571e+00 9.117770024614609836e-01 3.323346566240040545e+00 1.019246286345742103e+00 8.244428248704525064e-01 1.099415942198665341e+00 4.843563442879101344e-01 9.588295078265948179e-01 2.372051151348693931e+00 6.012597121297272862e-01
1.068877551020408267e+00 1.252346003368957961e+00 1.291837441390719432e+00 1.106516703713718019e+00 6.696956444598530789e-01 1.095114409556001700e+00 1.031341689662506944e+00 1.494171178191438187e+00 9.385415795236483616e-01 6.853317604145291453e-01 7.641640288493355415e-01 1.602611105679283776e+00 5.095167941773771636e-01 7.074141451677491421e-01 1.151541718043466167e+00 1.196514771636442376e+00 6.614319965404888979e-01 4.176845897921906414e-01 2.228766404407754642e+00 1.116444237599449663e+00 1.008185924779951836e+00 1.555051180369086294e+00 1.052316981421833830e+00 9.223219856002837780e-01 6.381420340469522445e-01 1.187621648872325020e+00 1.023176000417381992e+00 3.607684544948987160e+00 1.130558832594103169e+00 9.225655360263107507e-01 1.212941994645774235e+00 5.310159384175145991e-01 1.066823090000354579e+00 2.584154482164600530e+00 6.843103551226612513e-01
1.073469387755102034e+00 1.376762474627244437e+00 1.421400380205163794e+00 1.227346045962427912e+00 7.362890400810683245e-01 1.222680991012074392e+00 1.134424941544492693e+00 1.662709314293446150e+00 1.040044545231890272e+00 7.594672858399973414e-01 8.586829293228155358e-01 1.770226571498865198e+00 5.673894231005093269e-01 7.798266943785842065e-01 1.267503694998729946e+00 1.307238113309229233e+00 7.300024974895269469e-01 4.956839835982793652e-01 2.420395267545747853e+00 1.230147616829206703e+00 1.120991725836823827e+00 1.730870143239275016e+00 1.164289039614465171e+00 1.028039057468348005e+00 7.094228387421249726e-01 1.309837114707788741e+00 1.141680461775727018e+00 3.898979101816385295e+00 1.248212390077146461e+00 1.026812047880962586e+00 1.332625525233961383e+00 5.801155604166843283e-01 1.181006718145004353e+00 2.802896750491536526e+00 7.736093762511822014e-01
1.078061224489796022e+00 1.507687419114076777e+00 1.557564875938067139e+00 1.355206673468804190e+00 8.063085055123322409e-01 1.358146459934496120e+00 1.243100801720975701e+00 1.841251724716498117e+00 1.147352165494618381e+00 8.379527123105058317e-01 9.600726888579633744e-01 1.947647317561157054e+00 6.293163533311372237e-01 8.561249075661191421e-01 1.389494013692463170e+00 1.422982732330522859e+00 8.024631229354914908e-01 5.823786305562000942e-01 2.618326385549953006e+00 1.349904086236954015e+00 1.240461798821929085e+00 1.917218687929443499e+00 1.282597993256079594e+00 1.140214198133313594e+00 7.852017768634502737e-01 1.438639570298269499e+00 1.267509738221206383e+00 4.197380042588145344e+00 1.372528715584096837e+00 1.137408592731662615e+00 1.458725027979687505e+00 6.318743776770769927e-01 1.301621059130384506e+00 3.028485438370351890e+00 8.693382266582162510e-01
1.082653061224489788e+00 1.645421391196220773e+00 1.700618794190641880e+00 1.490386100205032260e+00 8.799248452330525883e-01 1.501758079766732035e+00 1.357704408313487709e+00 2.030122860516146321e+00 1.260686631080047304e+00 9.209886754939947684e-01 1.068580661503114815e+00 2.135311063343801941e+00 6.954672954548124508e-01 9.364958692939329143e-01 1.517796292687153992e+00 1.543949120415582188e+00 8.790328519046168854e-01 6.781063576161024953e-01 2.822753132022782996e+00 1.476003938166985607e+00 1.366825291357153915e+00 2.114451368723686553e+00 1.407522507026130798e+00 1.259069058792890550e+00 8.656920853221534706e-01 1.574330652717502721e+00 1.400898515411299172e+00 4.503042858932890802e+00 1.503860296590761481e+00 1.254601002700904910e+00 1.591499855614133319e+00 6.865331345546989983e-01 1.428927974772027154e+00 3.261137303805979215e+00 9.716856041476477079e-01
1.087244897959183776e+00 1.790285246324210489e+00 1.850873293240754780e+00 1.633197519067214998e+00 9.573244442048630676e-01 1.653781266784182025e+00 1.478603493014291059e+00 2.229671801001276599e+00 1.380288037315253513e+00 1.008794589834007605e+00 1.184460147350789416e+00 2.333677738883793040e+00 7.660121766138936472e-01 1.021144301659215881e+00 1.652718828629701653e+00 1.670342251858345062e+00 9.599532315783649850e-01 7.831902038873163052e-01 3.033878117291880727e+00 1.608764550196881471e+00 1.500329439842052359e+00 2.322950309482312292e+00 1.539366502564658346e+00 1.384843290429370599e+00 9.511247271005520698e-01 1.717238168949218435e+00 1.542098402118152078e+00 4.816129102531513162e+00 1.642593482735992927e+00 1.378656708450040069e+00 1.731212017464833108e+00 7.443568418350144933e-01 1.563212364782632369e+00 3.501079121848215792e+00 1.080848727369233986e+00
1.091836734693877542e+00 1.942623001742459277e+00 2.008664582100624152e+00 1.783982136053767098e+00 1.038710863551578489e+00 1.814501274206892001e+00 1.606201812778808469e+00 2.440274406279035357e+00 1.506416154463278811e+00 1.101610552785321939e+00 1.307972387814095860e+00 2.543233461324434508e+00 8.411223882053188161e-01 1.110294229880413264e+00 1.794596654443104233e+00 1.802373171112790384e+00 1.045490831037382939e+00 8.979395986860715384e-01 3.251913916077771471e+00 1.748533061608543715e+00 1.641241156072545948e+00 2.543127723154906761e+00 1.678461543616495355e+00 1.517796203450570092e+00 1.041750482198745553e+00 1.867718330175953234e+00 1.691379610802094202e+00 5.136806785480220405e+00 1.789151996605798045e+00 1.509866922102154785e+00 1.878128056677907276e+00 8.056378493659159812e-01 1.704784176515218297e+00 3.748548463933297548e+00 1.197034649827896757e+00
1.096428571428571530e+00 2.102805033040881622e+00 2.174355828284161962e+00 1.943111733751774484e+00 1.124306626452802549e+00 1.984224977690725922e+00 1.740943025585436565e+00 2.662335606097614438e+00 1.639352359551981664e+00 1.199699468209381115e+00 1.439388653828415077e+00 2.764494960266607571e+00 9.209720829980143630e-01 1.204190836082384308e+00 1.943793801652665465e+00 1.940260688430061498e+00 1.135940028074189811e+00 1.022651488138760945e+00 3.477083833878983121e+00 1.895689361293811936e+00 1.789848728153263790e+00 2.775428606477989835e+00 1.825169471175838609e+00 1.658208554212820873e+00 1.137842282450986398e+00 2.026158206392279393e+00 1.849032742616694147e+00 5.465250810546031346e+00 1.944000880484486382e+00 1.648549031677541965e+00 2.032521019063276757e+00 8.706993647991546625e-01 1.853980603228750024e+00 4.003794519777155614e+00 1.320461620810923220e+00
1.101020408163265296e+00 2.271231667890407202e+00 2.348339231399768412e+00 2.110991495074981295e+00 1.214355222264235756e+00 2.163282775723470497e+00 1.883315077538283644e+00 2.896291842411416351e+00 1.779401752214069488e+00 1.303349421729810942e+00 1.578992443127985368e+00 2.998014539832736691e+00 1.005739529682106115e+00 1.303102527609621086e+00 2.100705791504537956e+00 2.084233202220846959e+00 1.231626183201401714e+00 1.157611413500777786e+00 3.709622716508932161e+00 2.050649432242803272e+00 1.946463650362669551e+00 3.020333632950725544e+00 1.979885323268699482e+00 1.806384475501046305e+00 1.239697829102279769e+00 2.192978428460046203e+00 2.015370691237066136e+00 5.801643435279491889e+00 2.107650945047169877e+00 1.795049238224591059e+00 2.194672528326454319e+00 9.398994930613486787e-01 2.011168495318381932e+00 4.267078966509362914e+00 1.451360501064664188e+00
1.105612244897959284e+00 2.448337250901834850e+00 2.531038280355919490e+00 2.288063122394345950e+00 1.309123361415812425e+00 2.352030619814927448e+00 2.033855180092917880e+00 3.142613684819307363e+00 1.926895480167823083e+00 1.412876346122724946e+00 1.727081805342995269e+00 3.244385684549773163e+00 1.095608534379842736e+00 1.407323250146185867e+00 2.265762382624441518e+00 2.234530670874346203e+00 1.332909264927559123e+00 1.303094544136177868e+00 3.949777807629111681e+00 2.213869104864198967e+00 2.111422598212941537e+00 3.278362269707358223e+00 2.143040578979649613e+00 1.962653570051697605e+00 1.347642538801702816e+00 2.368636168161010858e+00 2.190730681468743946e+00 6.146174774532502383e+00 2.280663797058599673e+00 1.949745471369161320e+00 2.364874985366865356e+00 1.013635885290382399e+00 2.176747012072351772e+00 4.538676890181177370e+00 1.589976241865907580e+00
1.110204081632653050e+00 2.634594769202831976e+00 2.722910213843530602e+00 2.474808292076043692e+00 1.408903519023609441e+00 2.550852190897391569e+00 2.193155469935641033e+00 3.401808639959489344e+00 2.082193303534929818e+00 1.528627021084052462e+00 1.883971816646686781e+00 3.504249440329789689e+00 1.190769940411922745e+00 1.517175080558111455e+00 2.439430606504260801e+00 2.391406761648761758e+00 1.440188002430152547e+00 1.459366667907753046e+00 4.197809659578946473e+00 2.385848279783648884e+00 2.285089566736308253e+00 3.550076146760533735e+00 2.315106772135805624e+00 2.127373188500181644e+00 1.462032871798347955e+00 2.553628430747971745e+00 2.375476460358890041e+00 6.499043346557430212e+00 2.463657536385636782e+00 2.113050624331987759e+00 2.543433912743758629e+00 1.092351103083192942e+00 2.351150545111877044e+00 4.818877765274777403e+00 1.736569437031874497e+00
1.114795918367347038e+00 2.830521147907918866e+00 2.924448705867480847e+00 2.671752490115727685e+00 1.514016811560384035e+00 2.760161240071049793e+00 2.361869460534745446e+00 3.674424178116450168e+00 2.245686431347353462e+00 1.650982459187656959e+00 2.049997229127542564e+00 3.778301732470447760e+00 1.291423219662298560e+00 1.633011139834951608e+00 2.622218126167857655e+00 2.555131210151670551e+00 1.553904656431592146e+00 1.626685141550026747e+00 4.453993103313471202e+00 2.567135690725634412e+00 2.467858192059936950e+00 3.836082710329340895e+00 2.496599526864100582e+00 2.300930915763133910e+00 1.583260105929948480e+00 2.748495699032461825e+00 2.570000660527514746e+00 6.860456668598393648e+00 2.657313228493403567e+00 2.285416155732784560e+00 2.730670469431500713e+00 1.176538824712598519e+00 2.534851948820755929e+00 5.107986498393183972e+00 1.891417958410622990e+00
1.119387755102040805e+00 3.036683349307248037e+00 3.136186800470144309e+00 2.879469281174730000e+00 1.624816258579497852e+00 2.980404113763537310e+00 2.540719414214196448e+00 3.961051002736728499e+00 2.417800668445877932e+00 1.780361738780594560e+00 2.225515324056626998e+00 4.067301821717649979e+00 1.397778171268283742e+00 1.755218872952475806e+00 2.814676958035619680e+00 2.725992431106498248e+00 1.674550517017121987e+00 1.805299803435740369e+00 4.718618283830772420e+00 2.758334289926640093e+00 2.660154278635933789e+00 4.137039195644898193e+00 2.688083075225128127e+00 2.483747292880632340e+00 1.711754631860323617e+00 2.953825973270558958e+00 2.774727357697805097e+00 7.230631908740815739e+00 2.862382277657133489e+00 2.467336112897540623e+00 2.926924165726368710e+00 1.266751045372181306e+00 2.728366117870364871e+00 5.406324542927631427e+00 2.054818686503909753e+00
1.123979591836734793e+00 3.253705440851284436e+00 3.358700122457359161e+00 3.098585071059039020e+00 1.741690490646908840e+00 3.212062485556959501e+00 2.730504787537790357e+00 4.262326591301849987e+00 2.598999916650306830e+00 1.917226355277833916e+00 2.410909002876599594e+00 4.372082149754549896e+00 1.510056746145929552e+00 1.884223750107052897e+00 3.017407602381738219e+00 2.904300429892070046e+00 1.802672259141070654e+00 1.995453850999159950e+00 4.991991768111863514e+00 2.960107352653102541e+00 2.862438557114694415e+00 4.453656958815687794e+00 2.890175326528967581e+00 2.676278804809178347e+00 1.847990859440624911e+00 3.170259257132869379e+00 2.990114846974212703e+00 7.609796601788286097e+00 3.079694849108065124e+00 2.659351640142337381e+00 3.132555813783582277e+00 1.363606454623972120e+00 2.932253957506981923e+00 5.714231092191724315e+00 2.227089349115200179e+00
1.128571428571428559e+00 3.482276836917824081e+00 3.592610393940985691e+00 3.329784431743350481e+00 1.865067975639408848e+00 3.455656319404167398e+00 2.932111931784009862e+00 4.578939039109647169e+00 2.789790080741168854e+00 2.062085175215512045e+00 2.606590155191139235e+00 4.693559890726195505e+00 1.628495019123300303e+00 2.020493452823803437e+00 3.231063633971893001e+00 3.090390075183865104e+00 1.938879313692603690e+00 2.197384684944243549e+00 5.274437733315322951e+00 3.173185414296029627e+00 3.075209700836038174e+00 4.786706212110320102e+00 3.103553569033052462e+00 2.879021168646959339e+00 1.992492842659278507e+00 3.398492547003425290e+00 3.216658665341459944e+00 7.998189438111041660e+00 3.310169516146607371e+00 2.862056045902461321e+00 3.347950755953274626e+00 1.467800212482386124e+00 3.147126798723858254e+00 6.032064359288777489e+00 2.408570482304968063e+00
1.133163265306122547e+00 3.723161970708250390e+00 3.838589289898487245e+00 3.573816068684236402e+00 1.995421848829836975e+00 3.711747091752083616e+00 3.146525265536631366e+00 4.911631241022214489e+00 2.990723437626030101e+00 2.215500093000123183e+00 2.813003349450647672e+00 5.032750610723891072e+00 1.753345334299333702e+00 2.164542619212562968e+00 3.456356811621644542e+00 3.284624806499729655e+00 2.083852445580483437e+00 2.411324722242454310e+00 5.566299243779455175e+00 3.398374173795918107e+00 3.299007632319713057e+00 5.137021212471557519e+00 3.328960897848945777e+00 3.092512961378977021e+00 2.145840752194974499e+00 3.639285389905588808e+00 3.454894891194233875e+00 8.396061135793749131e+00 3.554824342041043028e+00 3.076100514954819953e+00 3.573522421101584801e+00 1.580115392793492335e+00 3.373651317950219664e+00 6.360202952854666414e+00 2.599627529497363199e+00
1.137755102040816313e+00 3.977211719257417233e+00 4.097362669768913612e+00 3.831499522692451976e+00 2.133275448220977921e+00 3.980941303259595276e+00 3.374840179423248543e+00 5.261205450204827549e+00 3.202403536299396336e+00 2.378092509175419700e+00 3.030629899617394596e+00 5.390784549713668383e+00 1.884878653800721393e+00 2.316938235500503485e+00 3.694062773687092793e+00 3.487400867322547615e+00 2.238353772088687688e+00 2.637502179811082037e+00 5.867939626297245859e+00 3.636563521572721225e+00 3.534417155029455415e+00 5.505505959317394726e+00 3.567213478457663900e+00 3.317339631554117929e+00 2.308678351101305370e+00 3.893466084686835860e+00 3.705403755519713904e+00 8.803675408040501082e+00 3.814789647722570454e+00 3.302200566769789347e+00 3.809716268767878056e+00 1.701436421098764695e+00 3.612555029641869808e+00 6.699047358803742469e+00 2.800653096340841142e+00
1.142346938775510301e+00 4.245376991752019435e+00 4.369715226417790532e+00 4.103732713418336786e+00 2.279208676062903560e+00 4.263894314399168550e+00 3.618277985723287404e+00 5.628528257374188826e+00 3.425490707126305434e+00 2.550550772011363598e+00 3.259992370108562465e+00 5.768926190328435233e+00 2.023387145535516130e+00 2.478305776359368995e+00 3.945027396083014004e+00 3.699152175758363637e+00 2.403238507021932424e+00 2.876141830658800913e+00 6.179743954161976305e+00 3.888737879645322248e+00 3.782071950140535321e+00 5.893140464839023096e+00 3.819208773762045706e+00 3.554137945476433913e+00 2.481721661924941813e+00 4.161938611935330989e+00 3.968813603721176086e+00 9.221310039723309870e+00 4.091322766717105708e+00 3.541143378753183413e+00 4.057014192735046265e+00 1.832764907020574263e+00 3.864632430383218686e+00 7.049021539321271845e+00 3.012069380912561822e+00
