x y0 y1 y2 y3 y4 y5 y6 y7 y8 y9 y10 y11 y12 y13 y14 y15 y16 y17 y18 y19 y20 y21 y22 y23 y24 y25 y26 y27 y28 y29 y30 y31 y32 y33
1.026684777647482782e+00 4.539805506478089003e-01 4.095115396170653788e-01 3.483908797508111221e-01 2.196603679543049636e-01 3.269949421110181498e-01 3.296926081849408940e-01 4.472326055451406046e-01 3.027861431004927883e-01 2.154330728270267836e-01 2.191394198427320250e-01 6.345466088993334530e-01 1.587451890358832773e-01 2.218641754865475213e-01 3.646224485755131806e-01 3.973033417156863756e-01 2.085960396949597673e-01 8.948052930013804251e-02 7.805611956880461610e-01 3.625461428512123385e-01 3.085308346377595989e-01 4.605347798672341231e-01 3.318971095080306410e-01 2.779006809749047791e-01 2.056919428227736990e-01 3.807393616529102243e-01 2.965760708555925662e-01 1.262891064553388398e+00 3.604414068365295876e-01 2.793946981699851340e-01 3.969078337639803111e-01 1.725715546939914080e-01 3.296417905370792045e-01 9.021820904979371836e-01 1.864465988689808507e-01
1.029315207270526722e+00 5.129895885251908316e-01 4.625742459586728583e-01 3.989724548725737119e-01 2.480156359003911348e-01 3.784213874108698361e-01 3.714086914174974940e-01 5.144263719179255068e-01 3.463821893022444587e-01 2.460287989817785959e-01 2.548105446821131159e-01 7.185103801536119050e-01 1.814510923308811086e-01 2.510188707586584744e-01 4.118224713229919343e-01 4.445806703801408744e-01 2.363608467047885187e-01 1.142755475636616225e-01 8.707805688177030490e-01 4.105297342321000409e-01 3.544687353199288959e-01 5.294563486992763801e-01 3.783783681383490194e-01 3.206358709235619386e-01 2.361788592411982191e-01 4.319035068833803614e-01 3.422754572369959836e-01 1.399760562976955836e+00 4.090340423332796682e-01 3.213350618666287462e-01 4.467557863345480995e-01 1.913634168343048281e-01 3.759054531602292193e-01 1.004213851394644585e+00 2.198895084090825014e-01
1.031938931906182688e+00 5.747843209642506945e-01 5.179195622899882556e-01 4.525408787466057015e-01 2.775958068494784325e-01 4.334460815539610823e-01 4.148023582637190287e-01 5.859155571430373355e-01 3.925401050810856107e-01 2.783509169351093826e-01 2.935649779178874375e-01 8.068903409709791141e-01 2.058834176282460793e-01 2.814928136452813368e-01 4.610480888156369139e-01 4.936611280325507445e-01 2.654418478482736821e-01 1.431912959079691960e-01 9.633424549212846744e-01 4.607478587895953437e-01 4.032843866148683176e-01 6.027647647566326539e-01 4.273932569786008662e-01 3.662306481904049060e-01 2.686151106096243968e-01 4.855482598727099419e-01 3.910869020795711970e-01 1.538613856355478315e+00 4.600241491580222553e-01 3.659637475770723958e-01 4.990964331510839846e-01 2.104983686386665553e-01 4.246865554857516267e-01 1.108531890247718366e+00 2.563267917366420789e-01
1.034556002567758259e+00 6.394392504297038426e-01 5.755736965619362433e-01 5.091360829651553344e-01 3.084202995442109629e-01 4.921190630710011726e-01 4.599025869137951528e-01 6.617553087013192670e-01 4.412981072244804848e-01 3.124241017357617389e-01 3.355248484141813425e-01 8.998413737858617090e-01 2.321419048717966727e-01 3.133033939850889960e-01 5.123241239148189630e-01 5.446350104316094454e-01 2.958606384517370458e-01 1.764773799992730430e-01 1.058282209773576232e+00 5.132335864450113805e-01 4.550145950664370997e-01 6.805187239942024346e-01 4.789790001823205912e-01 4.147241223167431601e-01 3.030383187158521285e-01 5.417075093848390255e-01 4.430574649826973244e-01 1.679467510765943139e+00 5.134495654211985727e-01 4.133199779004574914e-01 5.540636731968273665e-01 2.299939137539348255e-01 4.760161900272586455e-01 1.215172200784754075e+00 2.958242934349002984e-01
1.037166469624951626e+00 7.070292576324562761e-01 6.355651286912907816e-01 5.688015888188909797e-01 3.405099890361355519e-01 5.544920796698851184e-01 5.067409430956408833e-01 7.420028876265808426e-01 4.926962203110857308e-01 3.482749391631791980e-01 3.808073312974533664e-01 9.975155231734704753e-01 2.603213471069856233e-01 3.464696384352164427e-01 5.656777730081455902e-01 5.975888276558095624e-01 3.276411702846951379e-01 2.143680389112467555e-01 1.155636625191340361e+00 5.680229464320987187e-01 5.096979599788254989e-01 7.627787192260910842e-01 5.331761109618063932e-01 4.661574105289881254e-01 3.394871717738621730e-01 6.004184515701278535e-01 4.982347228401243222e-01 1.822338788191574688e+00 5.693515323959574825e-01 4.634449987067629784e-01 6.117851263641997939e-01 2.498681105418098514e-01 5.299280327811537461e-01 1.324171792425268279e+00 3.384460995304382491e-01
1.039770382815163652e+00 7.776300908000844947e-01 6.979247523261723485e-01 6.315848346728606399e-01 3.738873351038176640e-01 6.206189994756020623e-01 5.553517293076423167e-01 8.267181123465193737e-01 5.467765799857234876e-01 3.859321113513435320e-01 4.295254211724854887e-01 1.100062819634143318e+00 2.905121562350733710e-01 3.810123243214389444e-01 6.211387411723368057e-01 6.526058794035072275e-01 3.608099046540613752e-01 2.570831264894758439e-01 1.255444157558262663e+00 6.251551644921170547e-01 5.673751704664452555e-01 8.496075018337498896e-01 5.900287077515176115e-01 5.205739618587464923e-01 3.780016828082379265e-01 6.617218223511669439e-01 5.566671308971937737e-01 1.967245725132230616e+00 6.277749523600156811e-01 5.163824095095974620e-01 6.723829139420741674e-01 2.701396101397028349e-01 5.864585804558595239e-01 1.435568898154249595e+00 3.842549880704196341e-01
1.042367791254554144e+00 8.513188585529285479e-01 7.626860175505661976e-01 6.975375123336989835e-01 4.085765144786449032e-01 6.905562213647868930e-01 6.057721411505966325e-01 9.159638001195710144e-01 6.035837382094919601e-01 4.254265860329360383e-01 4.817886987487822736e-01 1.207632100197681302e+00 3.228009262986059613e-01 4.169540965049383097e-01 6.787393798654023369e-01 7.097668378531716282e-01 3.953959751156878033e-01 3.048290405788389168e-01 1.357745159618789943e+00 6.846729085319768204e-01 6.280893018913867865e-01 9.410705388193538745e-01 6.495848430098003501e-01 5.780198829605306399e-01 4.186234495208553952e-01 7.256621382171937196e-01 6.184043786055948289e-01 2.114207211940879461e+00 6.887686564991182259e-01 5.721784964570573173e-01 7.359744398525490672e-01 2.908276963273737081e-01 6.456473913935341091e-01 1.549403184318475235e+00 4.333128696087772402e-01
1.044958743448852312e+00 9.281745286764963021e-01 8.298850752115850549e-01 7.667159146903431699e-01 4.446035577180135756e-01 7.643630863058090696e-01 6.580424317934768785e-01 1.009806208063487754e+00 6.631649720594499087e-01 4.667918105177522037e-01 5.377040926418744649e-01 1.320371828823634797e+00 3.572709954267170307e-01 4.543195879876126275e-01 7.385148278810328426e-01 7.691503396954850746e-01 4.314313612635812256e-01 3.577996033717470992e-01 1.462582116841941504e+00 7.466225444984057047e-01 6.918861130848492635e-01 1.037236467040271393e+00 7.118968474532303414e-01 6.385442672774153117e-01 4.613959168162239943e-01 7.922879471551904640e-01 6.834977415132301726e-01 2.263243073278759177e+00 7.523856847660916891e-01 6.308825697214881512e-01 8.026731743355590698e-01 3.119523273488034043e-01 7.075373315962760756e-01 1.665715963432172542e+00 4.856812187048120677e-01
1.047543287303923432e+00 1.008278435302589982e+00 8.995609235667499926e-01 8.391812970708998343e-01 4.819964916256104792e-01 8.421022917171645528e-01 7.122060856771117443e-01 1.108315475862613253e+00 7.255705977477995283e-01 5.100639115824484593e-01 5.973766382616588766e-01 1.438430919771259919e+00 3.940030076292155292e-01 4.931355450149088604e-01 8.005031563186298937e-01 8.308335892322638028e-01 4.689510751957351453e-01 4.161768958933725893e-01 1.569999889749223776e+00 8.110544043531517922e-01 7.588143458127890595e-01 1.138177546527385120e+00 7.770216927972181109e-01 7.021995292977811776e-01 5.063646432341716297e-01 8.616520915719430018e-01 7.520004304709060339e-01 2.414374150101697314e+00 8.186835797304994333e-01 6.925473071812698889e-01 8.725894419420646697e-01 3.335341798480281339e-01 7.721748273445917521e-01 1.784550411158521088e+00 5.414214975644905392e-01
1.050121470136105906e+00 1.091714797258863445e+00 9.717555579651722120e-01 9.150002549425213516e-01 5.207854881867962638e-01 9.238403109729709239e-01 7.683100026396653126e-01 1.211566072345385159e+00 7.908542916375596032e-01 5.552819025202070380e-01 6.609102358864840099e-01 1.561959567349042288e+00 4.330754757405912980e-01 5.334309574779811935e-01 8.647455183472420037e-01 8.948929748115646010e-01 5.079933624166423911e-01 4.801320494201961053e-01 1.680045963706112477e+00 8.780230681864538145e-01 8.289260280183735619e-01 1.243970114865818433e+00 8.450213764026682783e-01 7.690417457512086497e-01 5.535775726195342195e-01 9.338119852073792915e-01 8.239679394866262774e-01 2.567622383613137327e+00 8.877246966158015562e-01 7.572291064136302818e-01 9.458312159432249455e-01 3.555946950878832169e-01 8.396101259830666130e-01 1.905951788722880513e+00 6.005955729875812610e-01
1.052693338682316515e+00 1.178571250622348465e+00 1.046514124296132220e+00 9.942451207919726919e-01 5.610030210645902127e-01 1.009647820316087463e+00 8.264046937381736013e-01 1.319637248242670369e+00 8.590734201514851343e-01 6.024878986796669000e-01 7.284084102448988851e-01 1.691110085729796708e+00 4.745653469744857689e-01 5.752371954656207986e-01 9.312863045699868447e-01 9.614047013330643265e-01 5.485999191233579264e-01 5.498259964278916501e-01 1.792770707793440721e+00 9.475876626801990055e-01 9.022767824553513671e-01 1.354695044700894080e+00 9.159633316095077138e-01 8.391310057099959918e-01 6.030853124483699368e-01 1.008829906207554750e+00 8.994583936124258550e-01 2.723010901643605930e+00 9.595765319057042442e-01 8.249884471585618995e-01 1.022504921588730964e+00 3.781561276316868225e-01 9.098975665476435326e-01 2.029967672113093258e+00 6.632661278215665757e-01
1.055258939109936289e+00 1.268939398822612974e+00 1.123885076962314322e+00 1.076994383267239730e+00 6.026840307902711080e-01 1.099600135590192540e+00 8.865444901440056036e-01 1.432613497574812378e+00 9.302893806068114335e-01 6.517273429143908281e-01 7.999750741865379045e-01 1.826037762839053169e+00 5.185485727538273748e-01 6.185881528726239198e-01 1.000173304829307552e+00 1.030445442116938226e+00 5.908161280393314785e-01 6.254101834825865902e-01 1.908227644508555754e+00 1.019812178333421082e+00 9.789261424197569506e-01 1.470438206528377645e+00 9.899208679850970416e-01 9.125317716974190585e-01 6.549414203312547977e-01 1.086773308720290432e+00 9.785328983094797595e-01 2.880564107945455365e+00 1.034312073113959674e+00 8.958902665735221094e-01 1.102716251050993801e+00 4.012415966802269085e-01 9.830958620236031065e-01 2.156648189534864368e+00 7.294970681669850077e-01
1.057818317026480104e+00 1.362915383989112605e+00 1.203920342162154933e+00 1.163333131938457887e+00 6.458660998833931632e-01 1.193777661373298438e+00 9.487877666074115979e-01 1.550585030271671716e+00 1.004567955160897919e+00 7.030492424677826646e-01 8.757152993184051937e-01 1.966901732694532390e+00 5.651006847292197044e-01 6.635203990350322378e-01 1.071457877331446040e+00 1.102093014088814993e+00 6.346913152125345237e-01 7.070272483224909754e-01 2.026473732195620769e+00 1.094765808093725923e+00 1.058937876392695987e+00 1.591290939035428176e+00 1.066973646240513274e+00 9.893132540560770627e-01 7.092027003267222796e-01 1.167715155600550059e+00 1.061255891803940310e+00 3.040307774922764938e+00 1.112010172554747989e+00 9.700043497785797442e-01 1.186570993371826255e+00 4.248751402697645285e-01 1.059268395154097764e+00 2.286046268716416474e+00 7.993539276269484573e-01
1.060371517489054671e+00 1.460600483632023217e+00 1.286675487297747056e+00 1.253353531356383943e+00 6.905896392510538773e-01 1.292266355291254332e+00 1.013197181120120360e+00 1.673648258809690370e+00 1.081979680226288876e+00 7.565064189363612801e-01 9.557360968154681169e-01 2.113865871001331165e+00 6.142973791891648272e-01 7.100733394357277017e-01 1.145195126012506837e+00 1.176427081004179698e+00 6.802790304880717009e-01 7.948116632249746516e-01 2.147569662274638969e+00 1.172523310304708799e+00 1.142380323527434127e+00 1.717350529380852420e+00 1.147208193186161296e+00 1.069549801002690925e+00 7.659295108244105199e-01 1.251734275071583413e+00 1.147695502020992686e+00 3.202269140351797994e+00 1.192755948229919483e+00 1.047405738395976060e+00 1.274175883288555688e+00 4.490817725514352765e-01 1.138483529869226851e+00 2.418217895799816830e+00 8.729042699476355915e-01
1.062918585013615580e+00 1.562101737194460105e+00 1.372209897361420738e+00 1.347155328454034962e+00 7.368980873479664684e-01 1.395158210513592234e+00 1.079839932557058679e+00 1.801906301856223580e+00 1.162600233910047853e+00 8.121557730878141701e-01 1.040147211986282239e+00 2.267099719297639204e+00 6.662151124008626191e-01 7.582893866069870814e-01 1.221444087118630062e+00 1.253529890333267671e+00 7.276373547076736559e-01 8.888903466144179033e-01 2.271580173531669189e+00 1.253165399186700224e+00 1.229326742051000121e+00 1.848720705940882114e+00 1.230718462828262139e+00 1.153321306992439066e+00 8.251860858992567938e-01 1.338915744487025661e+00 1.237923909767882469e+00 3.366477008687813743e+00 1.276641215269523011e+00 1.128175160020049139e+00 1.365639473461789599e+00 4.738875443885733896e-01 1.220814940577586993e+00 2.553222387718430131e+00 9.502180914556931368e-01
1.065459563584021163e+00 1.667532607524474297e+00 1.460586959195850021e+00 1.444846397759941947e+00 7.848381237291059964e-01 1.502551759689516153e+00 1.148788038250984522e+00 1.935469508147089179e+00 1.246510844255232398e+00 8.700585664615678727e-01 1.129061936589482285e+00 2.426779443508908507e+00 7.209317098025849191e-01 8.082141424512837569e-01 1.300267926029018417e+00 1.333487050472107915e+00 7.768292370874450015e-01 9.893832447379615758e-01 2.398574385951387722e+00 1.336779166422597864e+00 1.319855672806427904e+00 1.985512146202345951e+00 1.317606450571548127e+00 1.240713642239192671e+00 8.870408721973522814e-01 1.429351304684296720e+00 1.332017719929340371e+00 3.532961857597619826e+00 1.363764951729614427e+00 1.212399481817096669e+00 1.461073035365768158e+00 4.993196075258482525e-01 1.306341961758687775e+00 2.691122680143757329e+00 1.031368224763443919e+00
1.067994496660895409e+00 1.777013682900216329e+00 1.551874254570660527e+00 1.546543329378692766e+00 8.344598987995054395e-01 1.614552603875459846e+00 1.220118633651010365e+00 2.074456004095532879e+00 1.333798721316690195e+00 9.302807218516777610e-01 1.222597943360764550e+00 2.593088833417516614e+00 7.785269924028296318e-01 8.598965933095332748e-01 1.381734145415025594e+00 1.416388356166031981e+00 8.279228666921097934e-01 1.096403885119049182e+00 2.528626156823239324e+00 1.423458537830905701e+00 1.414051320340403484e+00 2.127843002662026528e+00 1.407982868519226383e+00 1.331819106492947880e+00 9.515668835937003411e-01 1.523139808819873986e+00 1.430058342543226502e+00 3.701755950408888385e+00 1.454233802974626677e+00 1.300172191755873286e+00 1.560591494947467739e+00 5.254062826035325040e-01 1.395149960520465360e+00 2.831985633294746840e+00 1.116430745284551884e+00
1.070523427190299914e+00 1.890673425911996164e+00 1.646143763072396959e+00 1.652372065255531819e+00 8.858172817632474771e-01 1.731273970340766466e+00 1.293914296439745648e+00 2.218992268941532675e+00 1.424557516392359169e+00 9.928931449664482045e-01 1.320878147727478691e+00 2.766220350301877406e+00 8.390834242327718240e-01 9.133893192286636209e-01 1.465914805900149886e+00 1.502328671461929055e+00 8.809920824704394748e-01 1.210059903389627323e+00 2.661814462135864812e+00 1.513304769582449083e+00 1.512003954143902540e+00 2.275839449790337810e+00 1.501967891081274376e+00 1.426736910465369323e+00 1.018842076064077951e+00 1.620387710039314921e+00 1.532132385740013536e+00 3.872893455222348624e+00 1.548162629358042386e+00 1.391593911312189791e+00 1.664314410126439325e+00 5.521771313109770096e-01 1.487330735043874474e+00 2.975882358140706785e+00 1.205485382180791598e+00
1.073046397612224201e+00 2.008648976277860321e+00 1.743472075866546289e+00 1.762468589890389792e+00 9.389681290013035531e-01 1.852837303524062618e+00 1.370263397739786893e+00 2.369213741610189494e+00 1.518887812062037268e+00 1.057972069780832580e+00 1.424031602269204111e+00 2.946376230863734236e+00 9.026867852564300909e-01 9.687487190203254439e-01 1.552886760467316662e+00 1.591408881192475810e+00 9.361168269587910595e-01 1.330453545002811877e+00 2.798223806599595687e+00 1.606426988968343572e+00 1.613810332886457033e+00 2.429636255345050344e+00 1.599691981559819842e+00 1.525573688625792457e+00 1.088949745441835315e+00 1.721209592872421812e+00 1.638332062660572852e+00 4.046410571497712994e+00 1.645675102477185625e+00 1.486772943883987619e+00 1.772366998316645459e+00 5.796630329964946871e-01 1.582982942133325244e+00 3.122888565802215854e+00 1.298615935447095415e+00
1.075563449868894184e+00 2.131087015560746423e+00 1.843940621459142282e+00 1.876979682415570005e+00 9.939745753692469377e-01 1.979372893855231297e+00 1.449260483331453297e+00 2.525265463859861725e+00 1.616897647062588206e+00 1.125599430348706464e+00 1.532194430134891316e+00 3.133769656562440886e+00 9.694268747763482574e-01 1.026035252861708047e+00 1.642731903950394923e+00 1.683736923994554768e+00 9.933836495153031132e-01 1.457682143234919403e+00 2.937944666006732319e+00 1.702942785366075684e+00 1.719574154749848871e+00 2.589377379577429306e+00 1.701296812125570934e+00 1.628444047467554112e+00 1.161978950988109327e+00 1.825728753866856513e+00 1.748755614612524711e+00 4.222345664994323400e+00 1.746904355925765318e+00 1.585825863601950658e+00 1.884881223427703922e+00 6.078962660758135961e-01 1.682212557431070898e+00 3.273084943265189839e+00 1.395910700936217275e+00
1.078074625412908771e+00 2.258144702789135039e+00 1.947635904664152706e+00 1.996063737819364858e+00 1.050903351207549186e+00 2.111020549667931956e+00 1.531006688137287908e+00 2.687302764777776964e+00 1.718703080460934896e+00 1.195863262128105564e+00 1.645510804364224589e+00 3.328625998638708783e+00 1.039398251095969172e+00 1.085313704371217325e+00 1.735537439049378738e+00 1.779428922250088752e+00 1.052886265840023317e+00 1.591838574800944484e+00 3.081073966064110436e+00 1.802978857796156964e+00 1.829406537271803579e+00 2.755216606166245974e+00 1.806936291698355568e+00 1.735471153777190745e+00 1.238024967996329995e+00 1.934077837699826219e+00 1.863507752890028790e+00 4.400739412028863207e+00 1.851993697218533130e+00 1.688878149736320777e+00 2.001996953280822833e+00 6.369105946087583181e-01 1.785133372244663619e+00 3.426557558881019538e+00 1.497462905228860608e+00
1.080579965215203275e+00 2.389990691182839910e+00 2.054649760070416775e+00 2.119891666104154915e+00 1.109826128205494422e+00 2.247930318014919937e+00 1.615610187610218018e+00 2.855491992230150711e+00 1.824428800081146607e+00 1.268858136197379860e+00 1.764133980895422393e+00 3.531184150465076499e+00 1.112701014028165458e+00 1.146653464298885261e+00 1.831396160422762875e+00 1.878610427201119704e+00 1.114726181593107102e+00 1.733011694328578045e+00 3.227715602317972721e+00 1.906671726331065075e+00 1.943426530458652879e+00 2.927318209047257369e+00 1.916777718777278539e+00 1.846787367933801605e+00 1.317189772982669593e+00 2.046399535853173024e+00 1.982700121866409315e+00 4.581634954102079327e+00 1.961097388431937816e+00 1.796064872491982101e+00 2.123863200092479087e+00 6.667413604438622299e-01 1.891867531385732937e+00 3.583398301534745478e+00 1.603371152369738040e+00
