x y_0  y_1  y_2  y_3  y_4  y_5  y_6  y_7  y_8  y_9  y_10  y_11  y_12  y_13  y_14  y_15  y_16  y_17  y_18  y_19  y_20  y_21  y_22  y_23  y_24  y_25  y_26  y_27  y_28  y_29  y_30  y_31  y_32  y_33  y_34  y_35  y_36  y_37  y_38  y_39  y_40  y_41  y_42  y_43  y_44  y_45  y_46  y_47  y_48  y_49  y_50  y_51  y_52  y_53  y_54  y_55  y_56  y_57  y_58  y_59  y_60  y_61  y_62  y_63  y_64  y_65  y_66  y_67  y_68  y_69  y_70  y_71  y_72  y_73  y_74  y_75  y_76  y_77  y_78  y_79  y_80  y_81  y_82  y_83  y_84  y_85  y_86  y_87  y_88  y_89  y_90  y_91  y_92  y_93  y_94  y_95  y_96  y_97  y_98  y_99
1.051020408163265252e+00 1.528584549370880952e+00 4.134845531979145505e+00 2.043849313285887703e+00 7.871956570971498479e+00 3.874007697810487816e+00 3.958115395796472757e+00 2.448189767132114447e+00 4.390084007235760533e-01 8.949811037118445611e+00 3.511823414879045036e+00 1.473672008509625542e+00 4.313023590620150394e+00 8.083101714432610052e+00 1.985012630225001073e+00 4.724373159938802580e+00 1.919016480854642825e+00 1.476059742084614435e+00 1.032928548419643100e+01 1.319470530651064788e+00 1.595078436487379570e+00 1.585904842758923117e+01 2.594132904504599324e+00 3.319940653129968222e+00 3.342825269659737586e+00 8.332905008204813058e+00 6.707131092982152154e+00 2.018278582239496188e+01 1.233713032798916309e+00 1.373245546354441515e+01 1.723341951095064717e+00 2.150966746376346439e+00 2.228292944462093583e+00 3.177618506872220916e+00 1.474589428287609083e+00 2.044954961772191826e+00 5.649242957987762104e+00 1.055366294021461648e+00 1.027094762280277251e+01 2.403365895574816502e+00 5.107131380612235816e+00 9.391666745916385395e+00 4.550755909529096144e+00 4.456571467579465207e+00 3.016243133887031913e+00 1.264677140949775458e+00 1.929860738535009501e+00 8.204713596215103877e+00 4.957331338264786780e+00 1.824651520539008143e+00 6.863905129837236885e+00 1.090405110147515160e+02 2.487465130367919830e+00 3.599949048160045795e+00 2.093301886789608712e+00 1.828741971844496383e-01 5.619280027410878731e+00 1.233072254055427663e+01 5.178714743555015154e-01 1.663288237372331446e+00 7.055288509734046976e+00 4.351030994683879882e+00 6.459841118345828193e+00 1.408294061518986062e+00 7.680733802236379582e+00 2.079781711682335388e+00 1.060027432842149064e+00 3.533654173173875090e+00 1.938068661192015929e+00 1.307185379809312264e+00 1.782236232122369701e+00 2.081714213178553763e+00 9.256703873221841405e+00 3.920260993471129218e+00 3.665152882218818409e+00 3.028479363384915413e+00 7.490102107777917517e+00 8.892325586564391315e-01 4.761238817244596966e+00 1.462847407728855131e+01 7.997114646938358717e+00 2.450697422598386854e+00 6.713166799674157303e-01 3.103153641453231804e-01 3.178047631845591248e+00 7.843090322961514538e-01 3.448420476717458660e-01 1.477435485846288810e+00 6.885228656421716664e+00 1.382555284804717344e+00 5.307666171801922239e+00 1.022228855771316836e+00 1.070184642441512235e+00 1.682534317166715976e+00 1.261675574884476791e+00 2.272662499915175438e+00 7.006688803469314664e+00 2.103601956961163921e+00 8.024455859144911107e-01 7.616269452020725694e+00 2.117082407242355302e+00
1.056122448979591733e+00 1.722384220842096303e+00 4.634791475396693450e+00 2.307658584850172723e+00 8.804706195721935913e+00 4.594784823860816658e+00 4.493390897357340208e+00 3.002357293784018832e+00 4.922238566518117309e-01 1.086715651241236991e+01 3.950951792370109850e+00 1.663818843266406944e+00 4.878969787011341097e+00 9.328112655886220850e+00 2.301715017581841050e+00 5.591387996835644358e+00 2.245502779089035172e+00 1.788008911799864542e+00 1.219128175021653426e+01 1.558177187766114802e+00 1.827025027415505765e+00 1.776425091282903779e+01 2.954739419567327108e+00 3.941903987849941782e+00 3.986371583489551007e+00 9.841696418669751978e+00 7.830172010065919785e+00 2.416909938719969375e+01 1.480355026008867370e+00 1.544652178274196963e+01 1.940756661956799523e+00 2.577407169275806265e+00 2.495168933529432476e+00 3.875137672846975523e+00 1.665663934792725787e+00 2.345966354715927960e+00 6.684882863022305166e+00 1.194011941648805974e+00 1.174867549701515834e+01 2.820070984961079219e+00 6.122004082221242705e+00 1.134399239648390001e+01 5.431500443140881984e+00 5.426178246292505669e+00 3.598767178438165626e+00 1.456258895757460925e+00 2.347902522735146214e+00 1.000876873705225556e+01 6.074153713805325872e+00 2.081294969277573070e+00 8.386707103347868397e+00 1.262073546805744826e+02 2.798116481532007427e+00 4.089883475139242108e+00 2.421089503216674821e+00 2.080687706608210508e-01 6.691582153506903552e+00 1.447313139916769309e+01 5.829996885717162458e-01 1.878760708697076787e+00 8.041235910585129432e+00 4.984833677113665651e+00 7.615316891520548026e+00 1.685980360538915646e+00 9.260001406399537061e+00 2.482489890413814848e+00 1.215935691366958560e+00 4.127767109607732188e+00 2.294264558438540380e+00 1.563100201181160553e+00 2.055491672595273211e+00 2.406063817550254225e+00 1.103781427815899718e+01 4.674795790093413395e+00 4.260197516574979915e+00 3.377131316978651654e+00 8.508539283226406624e+00 1.014570394389650909e+00 5.500428956643999001e+00 1.783043619949992120e+01 8.877547423150298656e+00 2.957043004711175982e+00 7.622727607727013410e-01 3.637730878351684294e-01 3.618175825817517399e+00 8.776453152828394000e-01 4.216222919985295192e-01 1.863103883691813234e+00 8.307259496921671982e+00 1.574344338176648206e+00 5.991524615903105477e+00 1.158755781439139154e+00 1.198841370014447794e+00 2.027415519422611112e+00 1.509221279349540978e+00 2.664997271564525150e+00 8.058046077324267031e+00 2.352506517825110777e+00 9.002546623318581354e-01 8.825279275978523685e+00 2.379722476348957283e+00
1.061224489795918435e+00 1.926578870125458254e+00 5.151188540610148969e+00 2.583173461807380278e+00 9.770117732813670131e+00 5.388321719244515862e+00 5.063096996148186868e+00 3.630187983741117730e+00 5.476074171045294259e-01 1.302379095991346247e+01 4.412521930535532100e+00 1.865575884157452125e+00 5.473103616879822830e+00 1.068113082499287358e+01 2.643595880676256282e+00 6.546029954366520798e+00 2.603792011433492259e+00 2.134369855929282078e+00 1.425034431316988837e+01 1.820249660289704918e+00 2.077496932848621913e+00 1.973378451824476798e+01 3.338791881570533970e+00 4.624905337800148786e+00 4.701104763664964103e+00 1.150626783865011049e+01 9.063267874941724145e+00 2.866931461801411984e+01 1.752136084957317985e+00 1.724768622448934252e+01 2.169961683777970052e+00 3.051469338117082319e+00 2.772413565599456398e+00 4.666141125662118583e+00 1.868447532712359971e+00 2.669665320994619950e+00 7.831193894257201471e+00 1.341479808799989071e+00 1.334216152069677719e+01 3.279859489358643021e+00 7.247882955853309106e+00 1.356139419661671219e+01 6.403044012625825232e+00 6.514536020300136343e+00 4.252026373392160608e+00 1.663658397007578671e+00 2.814991283793565113e+00 1.206163654167563770e+01 7.321580540833229733e+00 2.355720199504100165e+00 1.010801416865551161e+01 1.457912042704879525e+02 3.122550550933133273e+00 4.613463168016577853e+00 2.774916483713987692e+00 2.349086315064977115e-01 7.876581064059359427e+00 1.683508805565976019e+01 6.515220525250514649e-01 2.107740562146025898e+00 9.107901663963881234e+00 5.669044983304841523e+00 8.889866678253392607e+00 1.997042793733849075e+00 1.101392947783404708e+01 2.925341998837301283e+00 1.384161779131515502e+00 4.775061290904811351e+00 2.688466973809358507e+00 1.848199189410284937e+00 2.349703303084643480e+00 2.755740993561988539e+00 1.301912408101333085e+01 5.510527306075371001e+00 4.908042309242426349e+00 3.734372608451506537e+00 9.593501625393768606e+00 1.148871911791043754e+00 6.299188122753753838e+00 2.147877820867444498e+01 9.770626311603722414e+00 3.518848257830760495e+00 8.591314332808633880e-01 4.227832243986325844e-01 4.086697588149276861e+00 9.741990145732382089e-01 5.088174903571449637e-01 2.307584586191265608e+00 9.894708462369282032e+00 1.777085052486274908e+00 6.717964134040722790e+00 1.303962769728363780e+00 1.332466639918957085e+00 2.410204141404622025e+00 1.781827207803398760e+00 3.092010509877336943e+00 9.189697407915014438e+00 2.609994416357386715e+00 1.002245823187360996e+00 1.015177142122254139e+01 2.655108608186298014e+00
1.066326530612244916e+00 2.142057112959191212e+00 5.685008221580314824e+00 2.870701402976699068e+00 1.076993909526583693e+01 6.258585142605768148e+00 5.670215132825839888e+00 4.335776179662497398e+00 6.052913955993544093e-01 1.544044567216937125e+01 4.898552843991435424e+00 2.080236614643466542e+00 6.096484664438928114e+00 1.215236714494608705e+01 3.011638937861750076e+00 7.593608225301069048e+00 2.995426644700606378e+00 2.516742074973080445e+00 1.652437799903651694e+01 2.106760296035837143e+00 2.347918268434360467e+00 2.176967028639709412e+01 3.747734094710226671e+00 5.371708277806265031e+00 5.490800462591493236e+00 1.333825017474730146e+01 1.041453946826348087e+01 3.375505463368467218e+01 2.049962440893129401e+00 1.914386883580230148e+01 2.412121253006147992e+00 3.576767076753893715e+00 3.060768446158181888e+00 5.556019903051163666e+00 2.084190372552561232e+00 3.017555971715816909e+00 9.095938984733315635e+00 1.498674686624795971e+00 1.506351695598248597e+01 3.787436380945842895e+00 8.492203586809591087e+00 1.608358582629711364e+01 7.469697793207151548e+00 7.730216340348713189e+00 4.980430947216598625e+00 1.887956790727834511e+00 3.333330041920190112e+00 1.439533075857756295e+01 8.704076108869331918e+00 2.649232633956078775e+00 1.204827058891007496e+01 1.684884195028374450e+02 3.461463805624552581e+00 5.173607795113913888e+00 3.156287631775697378e+00 2.635008113106576677e-01 9.180380768632494082e+00 1.943637230613583000e+01 7.237380804140592927e-01 2.351799182037946689e+00 1.026746442029578255e+01 6.409143602892189762e+00 1.029414609376932077e+01 2.343029065794969945e+00 1.294934592395856221e+01 3.410041792009832484e+00 1.565587781897054720e+00 5.479041140835913204e+00 3.122878574583589195e+00 2.163754428876099478e+00 2.666104373168032282e+00 3.132032305148887197e+00 1.521498050500950328e+01 6.432974837325748041e+00 5.611915617150120994e+00 4.100327255261109194e+00 1.075091608997504977e+01 1.292709662051157560e+00 7.161383372852046847e+00 2.562208666949188185e+01 1.067612236219767041e+01 4.138239599282534265e+00 9.622904745861943221e-01 4.876605402557467328e-01 4.585323272302336939e+00 1.074129397807608077e+00 6.069390769967326626e-01 2.814188103350161452e+00 1.165957740197432813e+01 1.991169525913883742e+00 7.492317916148330426e+00 1.458527333608729881e+00 1.471361668936340905e+00 2.832304714201814733e+00 2.080489203438618429e+00 3.555479514812065922e+00 1.040700227025711300e+01 2.876502065463226732e+00 1.108702875973886837e+00 1.160732890700683306e+01 2.944308198444010927e+00
1.071428571428571397e+00 2.369766352097963491e+00 6.237559059602266309e+00 3.170585811185351321e+00 1.180597945156033113e+01 7.209977681061554122e+00 6.318025118407858187e+00 5.123242621130652097e+00 6.654126177003860665e-01 1.814176859766526917e+01 5.411220073547726273e+00 2.309239271064677634e+00 6.750241971737699131e+00 1.375348282382457299e+01 3.406868589712482631e+00 8.740059413263463028e+00 3.421869118344727401e+00 2.936933014857717072e+00 1.903441036476015213e+01 2.418832430576206782e+00 2.639761672545460236e+00 2.387411227072706055e+01 4.183086947051802618e+00 6.185373272872974226e+00 6.359341387112426247e+00 1.535095313710404774e+01 1.189275745065712897e+01 3.951778372653336646e+01 2.374834973205609323e+00 2.114361897847939886e+01 2.668506628786010637e+00 4.157555701822468919e+00 3.361036659620958211e+00 6.550031691275000512e+00 2.314273500808606165e+00 3.391243118964630820e+00 1.048767901527571667e+01 1.666589741314274953e+00 1.692655867011333015e+01 4.348512854882676137e+00 9.863606582607735263e+00 1.896233660793522091e+01 8.636214739381578909e+00 9.083192299571788197e+00 5.788297046151748226e+00 2.130283375507211918e+00 3.905247499385633869e+00 1.705057357108794136e+01 1.022623252322940601e+01 2.963237882665112455e+00 1.423268617602025365e+01 1.952751593258303444e+02 3.815575841904369714e+00 5.773422036734985774e+00 3.566862742517828533e+00 2.939566376085244737e-01 1.060966277066352781e+01 2.229991837024036982e+01 7.999695695596051870e-01 2.612696172380279513e+00 1.153465914663175163e+01 7.211518316398676021e+00 1.184081125088234288e+01 2.725286097499032945e+00 1.507325896871212656e+01 3.938507008278932187e+00 1.761134648142341108e+00 6.243723348537730367e+00 3.599785960493935733e+00 2.510936262425995658e+00 3.006054434076819604e+00 3.536325406259035464e+00 1.764143665716484577e+01 7.448497328713760801e+00 6.375258023990587830e+00 4.475142318881207615e+00 1.198734998537754848e+01 1.446653972972026025e+00 8.091280251835472725e+00 3.031881396897834335e+01 1.159393040079486070e+01 4.817441763686533207e+00 1.072151451716298221e+00 5.587030251204092579e-01 5.115837459827552003e+00 1.177608285826814427e+00 7.164428076716948812e-01 3.386105036492528697e+00 1.361586836665183320e+01 2.217022874536609400e+00 8.320702232625167838e+00 1.623155471823996665e+00 1.615842309230543394e+00 3.295137836465709125e+00 2.406311445081980693e+00 4.057445018642161116e+00 1.171585193961591109e+01 3.152478677963395981e+00 1.219922158881509455e+00 1.320491106677972581e+01 3.248461747753393247e+00
1.076530612244897878e+00 2.610717933504714594e+00 6.810537458075152095e+00 3.483210098299222235e+00 1.288010963757303884e+01 8.247408080938106067e+00 7.010141671683386200e+00 5.996776421622696418e+00 7.281125377384753961e-01 2.115732104609407571e+01 5.952869086718226121e+00 2.554187145994001096e+00 7.435586330382382592e+00 1.549785979743660214e+01 3.830358447910825248e+00 9.992051568488109936e+00 3.884513662200363093e+00 3.396988921036203646e+00 2.180527241568495356e+01 2.757650316973224491e+00 2.954557804545514532e+00 2.604951797555375492e+01 4.646456613791699830e+00 7.069296312218184219e+00 7.310755196730841732e+00 1.755970895148299249e+01 1.350748220717123260e+01 4.607632424195196563e+01 2.727860039785091839e+00 2.325616809984832045e+01 2.940507482071756495e+00 4.798869867216054352e+00 3.674090107840783048e+00 7.653335021081311140e+00 2.560226630156876126e+00 3.792446734504523853e+00 1.201593727325602146e+01 1.846318731620701037e+00 1.894711816811008731e+01 4.970077310063951259e+00 1.137215861999382938e+01 2.226632430531677542e+01 9.907855054718639920e+00 1.058516065847969578e+01 6.679867879254088869e+00 2.391824658309765095e+00 4.533228598091674222e+00 2.007997540986336205e+01 1.189281185888979664e+01 3.299254357351201428e+00 1.669260627864433388e+01 2.275572673203675151e+02 4.185630631762601084e+00 6.416221571066035523e+00 4.008473810251716785e+00 3.263923112818553629e-01 1.217179183446786261e+01 2.545252009404707394e+01 8.805625814392223916e-01 2.892407610136204177e+00 1.292750376787239297e+01 8.083665151681937999e+00 1.354498341422776342e+01 3.144952355687910650e+00 1.739292532089726251e+01 4.512894565198526386e+00 1.971769076400055942e+00 7.073722491315630911e+00 4.121583667376190974e+00 2.890813719175412189e+00 3.371052702394450762e+00 3.970121146665229528e+00 2.031661969837960768e+01 8.564467890340143441e+00 7.201758059178660965e+00 4.858989220987614210e+00 1.331008952812530843e+01 1.611273683425811010e+00 9.093593450742895712e+00 3.564050120476685635e+01 1.252408095091200479e+01 5.558799488452341286e+00 1.189120393812859389e+00 6.361919702439505775e-01 5.680106894129886008e+00 1.284821277358856539e+00 8.377268868765789245e-01 4.026426093960056463e+00 1.578002047225664839e+01 2.455105936966761604e+00 9.210171951545845559e+00 1.798585000932149569e+00 1.766239779071839600e+00 3.800150720960527195e+00 2.760520762868019506e+00 4.600250481579868378e+00 1.312274132822286887e+01 3.438386231684416927e+00 1.336213014670053933e+00 1.495917833626411131e+01 3.568788119028318384e+00
1.081632653061224580e+00 2.865992648892407679e+00 7.406093893816779961e+00 3.809001974017119263e+00 1.399426277787105555e+01 9.376371911284168803e+00 7.750555281058364443e+00 6.960679269907084965e+00 7.935373639266884993e-01 2.452288198630259330e+01 6.526029618367105378e+00 2.816871885779049123e+00 8.153823852987844845e+00 1.740092654132135408e+01 4.283240361055336010e+00 1.135710449948349954e+01 4.384704075720934568e+00 3.899230491160538659e+00 2.486646119293109791e+01 3.124469546627720806e+00 3.293905850963223969e+00 2.829852168073321295e+01 5.139543063578421389e+00 8.027252091182425886e+00 8.349254412412568271e+00 1.998229329549579703e+01 1.526922502451865427e+01 5.358817988948696609e+01 3.110261271322152687e+00 2.549148577421231465e+01 3.229644441328717086e+00 5.506699194375413775e+00 4.000877976678300030e+00 8.871026259999061025e+00 2.823748379257706720e+00 4.223017741273701553e+00 1.369139045670862842e+01 2.039069901362853265e+00 2.114341325978458030e+01 5.660767530724363894e+00 1.302962402889209592e+01 2.608863731570980349e+01 1.129045934455214883e+01 1.224994816636616513e+01 7.659334925039875230e+00 2.673834125872096124e+00 5.219947802829787875e+00 2.355276314113950420e+01 1.370878934269477156e+01 3.658927030379978351e+00 1.946739876921807166e+01 2.674172662319275560e+02 4.572397831663117529e+00 7.105562152874616011e+00 4.483144166563232780e+00 3.609295437874723844e-01 1.387493628818657143e+01 2.892572314726254135e+01 9.658895754949470280e-01 3.193158865487395914e+00 1.446828970337185005e+01 9.034445166819018880e+00 1.542485869697606304e+01 3.602952842412412870e+00 1.991592311632642165e+01 5.135629120571159945e+00 2.198510794163009763e+00 7.974355829975912968e+00 4.690799839616187406e+00 3.304355713088701574e+00 3.762752892985084419e+00 4.435046752728703190e+00 2.326116973295091483e+01 9.789490682665382693e+00 8.095390881324732391e+00 5.252064909837708129e+00 1.472722879089783632e+01 1.787137127081173782e+00 1.017354330483181357e+01 4.167622437356503440e+01 1.346675214162371859e+01 6.364800219620265764e+00 1.313608456527080692e+00 7.203923658657678253e-01 6.280088544633262160e+00 1.395969138797847675e+00 9.711301835470775856e-01 4.738162014838368741e+00 1.817145983279466037e+01 2.705918272266257141e+00 1.016891340012301548e+01 1.985589221946795435e+00 1.922901498216657901e+00 4.348827809563412750e+00 3.144482659001019531e+00 5.186589031837554487e+00 1.463485065690639964e+01 3.734699482378198709e+00 1.457898281667551643e+00 1.688689147503750121e+01 3.906590080383928409e+00
1.086734693877551061e+00 3.136746606948923155e+00 8.026921077320507081e+00 4.148438038256968774e+00 1.515043514167975935e+01 1.060304492274281429e+01 8.543677931793842717e+00 8.019412245907213688e+00 8.618381941762826015e-01 2.828218410021636942e+01 7.133430982490295058e+00 3.099300256434595724e+00 8.906371110257575552e+00 1.948055294870181342e+01 4.766714038906354922e+00 1.284372994602829543e+01 4.923758542766677238e+00 4.446294402139965740e+00 2.825324624612401436e+01 3.520628029245889135e+00 3.659485238677745222e+00 3.062401130615826972e+01 5.664148881860540996e+00 9.063442606267379631e+00 9.479278659264812390e+00 2.263944598606455472e+01 1.718963504132213060e+01 6.226715735523372075e+01 3.523392483282066667e+00 2.786033895967938889e+01 3.537582898427265921e+00 6.288215048152435038e+00 4.342436514908179390e+00 1.020818035870460960e+01 3.106729344836641538e+00 4.684955290733318733e+00 1.552609242313803506e+01 2.246181793736722998e+00 2.353649733205131866e+01 6.431392400076409110e+00 1.484980173542160031e+01 3.055879564336591869e+01 1.279053091780547291e+01 1.409403174628969069e+01 8.730859367218583245e+00 2.977642818140596059e+00 5.968305707293501072e+00 2.756203976089542351e+01 1.567939781896879659e+01 4.044042452159441581e+00 2.260710455569618205e+01 3.180257303742628778e+02 4.976674164703117853e+00 7.845272255033661324e+00 4.993109850591724630e+00 3.976962619452392156e-01 1.572820628325395731e+01 3.275697139858803553e+01 1.056351705063612423e+00 3.517462801021521646e+00 1.618495474489797914e+01 1.007442763915099704e+01 1.750252084230936234e+01 4.099997861061507543e+00 2.265023065396647795e+01 5.809435632177213371e+00 2.442440257648235136e+00 8.951772787696901545e+00 5.310123829534635576e+00 3.752433346521903967e+00 4.182979736629341971e+00 4.932870277421327110e+00 2.649876937302925839e+01 1.113367407984570612e+01 9.060460315348660032e+00 5.654592913625744899e+00 1.624777062182611687e+01 1.974813472625606803e+00 1.133691900315237966e+01 4.853889062602662818e+01 1.442228211432711404e+01 7.238098028789737626e+00 1.446032601131195694e+00 8.115537512100017281e-01 6.917837794067025925e+00 1.511269384754839740e+00 1.116930715924244977e+00 5.524263474357401726e+00 2.081330122797674775e+01 2.970001494269066900e+00 1.120648547138367768e+01 2.184980990235789733e+00 2.086192043605823887e+00 4.942701491987528506e+00 3.559719371959736645e+00 5.819559905082286377e+00 1.626013905767907630e+01 4.041906030196614985e+00 1.585314804608523476e+00 1.900740654068155422e+01 4.263260135560036801e+00
1.091836734693877542e+00 3.424217494432806763e+00 8.676373194593448801e+00 4.502048770397086841e+00 1.635068725640735465e+01 1.193439206008436848e+01 9.394394299674788229e+00 9.177645711626693625e+00 9.331711649756782023e-01 3.248926623609646214e+01 7.778018379578085728e+00 3.403724927371364561e+00 9.694772182299104202e+00 2.175753173487475323e+01 5.282057391575425420e+00 1.446159606052571434e+01 5.503002419053673933e+00 5.041182047801189725e+00 3.200810758864584926e+01 3.947557606373376160e+00 4.053068765803929274e+00 3.302915962738806144e+01 6.222188425030572567e+00 1.018255219659443433e+01 1.070553961842321122e+01 2.555552149976520582e+01 1.928171738736967455e+01 7.241182073650021778e+01 3.968751879485681755e+00 3.037435434652166322e+01 3.866148183969590146e+00 7.152067510387351668e+00 4.699900339474436528e+00 1.166989646784185375e+01 3.411278418255877298e+00 5.180425691625791806e+00 1.753373847366568938e+01 2.469141266162135029e+00 2.615080516152222856e+01 7.295680387815619561e+00 1.684894750675477937e+01 3.586283455558168498e+01 1.441532898316747335e+01 1.613721459955852922e+01 9.898593927086645650e+00 3.304670795748411827e+00 6.781469685970032302e+00 3.223635147423466663e+01 1.781017378028808906e+01 4.456545147934366291e+00 2.617624229574782291e+01 3.843164469205713090e+02 5.399284886921219773e+00 8.639489773295304431e+00 5.540843565938526893e+00 4.368273877853298681e-01 1.774181430377513280e+01 3.699110441518732273e+01 1.152381284627951974e+00 3.868164313732305182e+00 1.811302076646537529e+01 1.121635646648964446e+01 1.980504365034690650e+01 4.636586599391974595e+00 2.560431212280192526e+01 6.537376673925205495e+00 2.704706801869192656e+00 1.001311650256081975e+01 5.982436022713136126e+00 4.235823644562253243e+00 4.633747433200304577e+00 5.465516549877031949e+00 3.005679046816695887e+01 1.260897940168307230e+01 1.010164467644564468e+01 6.066824323960841703e+00 1.788174139968906928e+01 2.174874525531472536e+00 1.259014951352235556e+01 5.637440823555887448e+01 1.539118253634493350e+01 8.181538956531971607e+00 1.586816312039620369e+00 9.099116495512310498e-01 7.595516739239442039e+00 1.630958079594427401e+00 1.275344590268486789e+00 6.387641047338354028e+00 2.373325580791943423e+01 3.247942990660370732e+00 1.233412363712259285e+01 2.397617258446828270e+00 2.256494243119978371e+00 5.583362966176109055e+00 4.007930387819724771e+00 6.502736754302925526e+00 1.800745274214430225e+01 4.360506444318866137e+00 1.718813968111456258e+00 2.134329386089995140e+01 4.640286641706856230e+00
1.096938775510204023e+00 3.729731246518563470e+00 9.358629343905057851e+00 4.870424023135943692e+00 1.759714529949296491e+01 1.337829586370109958e+01 1.030811907696830154e+01 1.044031281957360235e+01 1.007697615760752230e+00 3.721172291675243571e+01 8.462970215718197409e+00 3.732679909336645174e+00 1.052071805110253777e+01 2.425616874701166736e+01 5.830637717834181721e+00 1.622172175251164816e+01 6.123809747142012760e+00 5.687317159327987426e+00 3.618263113216342930e+01 4.406796379923452633e+00 4.476537369697734192e+00 3.551746085156943877e+01 6.815697319032641310e+00 1.138981027324502726e+01 1.203306912359838954e+01 2.875930990496744499e+01 2.156008912985307191e+01 8.445341980661014247e+01 4.447997744727594238e+00 3.304608358926183342e+01 4.217342226403649974e+00 8.108780217992819672e+00 5.074515515728405646e+00 1.326134973269770079e+01 3.739752814129829517e+00 5.711783168645870212e+00 1.972998001630521969e+01 2.709604019550060361e+00 2.901481932149646070e+01 8.271382217700702810e+00 1.904630866592173888e+01 4.227855273797591451e+01 1.617297482759110849e+01 1.840351889344288594e+01 1.116670525939375480e+01 3.656439599111267924e+00 7.662919470147993017e+00 3.775893699275413695e+01 2.010700527380562619e+01 4.898555521704088811e+00 3.025940438730818727e+01 4.740115060793460771e+02 5.841085348319099424e+00 9.492703319545492846e+00 6.129081643682916081e+00 4.784657005765284854e-01 1.992726335409310323e+01 4.168234902825570032e+01 1.254444437296071024e+00 4.248492365144231897e+00 2.029838372132656588e+01 1.247579906823511031e+01 2.236601508650744208e+01 5.213016413239184743e+00 2.878721172620002378e+01 7.322895419717525556e+00 2.986537270361334873e+00 1.116672748440735319e+01 6.710840235281488653e+00 4.755215025288928032e+00 5.117280334417717569e+00 6.035084898876612591e+00 3.396709357968131116e+01 1.422967238265078116e+01 1.122404686218377634e+01 6.489038757401806023e+00 1.964032184727420827e+01 2.387897088527669354e+00 1.394038338393618304e+01 6.537545968984551337e+01 1.637415392414806448e+01 9.198188025651703015e+00 1.736390377052836387e+00 1.015689713399139160e+00 8.315402593431395317e+00 1.755291895631946097e+00 1.446525574413743076e+00 7.331185309995320587e+00 2.696482233643398985e+01 3.540380081517924271e+00 1.356512680622590850e+01 2.624404160901942618e+00 2.434210427715586711e+00 6.272473281237478382e+00 4.491015883006647336e+00 7.240250887471001207e+00 1.988665108224784106e+01 4.691014449231670547e+00 1.858762255649024198e+00 2.392111871419594138e+01 5.039260212115820536e+00
1.102040816326530503e+00 4.054709143209421107e+00 1.007892055769753981e+01 5.254219144983710343e+00 1.889200278770789510e+01 1.494370901814273367e+01 1.129086116583491339e+01 1.181266727601452260e+01 1.085584271282538094e+00 4.253528790174336649e+01 9.191716439397717764e+00 4.089021382929563408e+00 1.138606885976593119e+01 2.700501101958875694e+01 6.413923897677849872e+00 1.813670788796580879e+01 6.787654045481640530e+00 6.388614417306964555e+00 4.084004649213488847e+01 4.900001844733268719e+00 4.931896756585779862e+00 3.809277381603856583e+01 7.446842316142423535e+00 1.269106323719148932e+01 1.346727090765838675e+01 3.228508353356996707e+01 2.404128112594210265e+01 9.904063522768930738e+01 4.962965851288398511e+00 3.588907111302579267e+01 4.593361813627464763e+00 9.171284047525531946e+00 5.467654701524819139e+00 1.498785080325989050e+01 4.094792340077054504e+00 6.281592642730137399e+00 2.213280212448594497e+01 2.969417994391339022e+00 3.216188787078743871e+01 9.381945571925543348e+00 2.146480877849975855e+01 5.024111036001897901e+01 1.807257348886480131e+01 2.092238421874744247e+01 1.253939707662084402e+01 4.034585802202388827e+00 8.616498718707610749e+00 4.440147019036534459e+01 2.257618202429967269e+01 5.372389401211949966e+00 3.496971693268511672e+01 5.988139937664446961e+02 6.302962659060117545e+00 1.040979864629128926e+01 6.760854511733216832e+00 5.227627876478040392e-01 2.229756974249292512e+01 4.689702079835892334e+01 1.363043930969161766e+00 4.662120861426807039e+00 2.280141962912802356e+01 1.387207364952313426e+01 2.522768956776822336e+01 5.829398462019577565e+00 3.220865786020574006e+01 8.169865397001800034e+00 3.289245153470235383e+00 1.242240316729602512e+01 7.498699083557605505e+00 5.311214777428578948e+00 5.636036203329356731e+00 6.643868979108967565e+00 3.826702861675961742e+01 1.601291628687752677e+01 1.243324924648809571e+01 6.921545346620539441e+00 2.153599657893596486e+01 2.614465963953677807e+00 1.539557877017831267e+01 7.580291463593854928e+01 1.737210357952809048e+01 1.029135819959607190e+01 1.895193754542040310e+00 1.129102690296877709e+00 9.079896176481884851e+00 1.884550470261634469e+00 1.630565474692991401e+00 8.357787165430947240e+00 3.054887452350086718e+01 3.848004679747365486e+00 1.491535447213819587e+01 2.866302703779153305e+00 2.619763865488346166e+00 7.011774606982122293e+00 5.011103682844488816e+00 8.036893411343292826e+00 2.190875489925835495e+01 5.033957175126499983e+00 2.005541836874388473e+00 2.677243446702497920e+01 5.461880399010270004e+00
