x y_0  y_1  y_2  y_3  y_4  y_5  y_6  y_7  y_8  y_9  y_10  y_11  y_12  y_13  y_14  y_15  y_16  y_17  y_18  y_19  y_20  y_21  y_22  y_23  y_24  y_25  y_26  y_27  y_28  y_29  y_30  y_31  y_32  y_33  y_34  y_35  y_36  y_37  y_38  y_39  y_40  y_41  y_42  y_43  y_44  y_45  y_46  y_47  y_48  y_49  y_50  y_51  y_52  y_53  y_54  y_55  y_56  y_57  y_58  y_59  y_60  y_61  y_62  y_63  y_64  y_65  y_66  y_67  y_68  y_69  y_70  y_71  y_72  y_73  y_74  y_75  y_76  y_77  y_78  y_79  y_80  y_81  y_82  y_83  y_84  y_85  y_86  y_87  y_88  y_89  y_90  y_91  y_92  y_93  y_94  y_95  y_96  y_97  y_98  y_99
1.025192863886237316e+00 8.678249494933595320e-01 2.162453024823185022e+00 1.063833358009130592e+00 4.185969246852353720e+00 2.147076356400067443e+00 1.852577451915708773e+00 1.234311484792492308e+00 2.420567118100216131e-01 5.227824094108788344e+00 2.304607259160068811e+00 9.464361827856302423e-01 2.442436148836089060e+00 3.891823033758356143e+00 1.025934456392772143e+00 2.580960432822348327e+00 1.028150235898935172e+00 9.108844770866493246e-01 5.549746681932637316e+00 6.992816100624118514e-01 7.473592718983520511e-01 8.898936787529082793e+00 1.256460602526610515e+00 1.889275907885614725e+00 1.707435620155594913e+00 4.461535274500453063e+00 3.206610369124003324e+00 1.127459322582183354e+01 7.482777220112377670e-01 7.161849223040308132e+00 1.145105623890568802e+00 1.291907016649660678e+00 1.600161701330702124e+00 1.494577706483451784e+00 8.033542638407897840e-01 9.696888596303840924e-01 2.889276560924184167e+00 5.465022693747986215e-01 5.030457307017118573e+00 1.452705636255350985e+00 3.017724585774423929e+00 5.568946225214320478e+00 2.601287391640491720e+00 2.646737035577475083e+00 1.364562709563989396e+00 5.888435099610812573e-01 1.110686475815385599e+00 4.912766591554917461e+00 2.976577170708464948e+00 8.573945078194330494e-01 4.261610045023239479e+00 5.250840220235529898e+01 1.184755747217599353e+00 1.813965883218560560e+00 1.090005835130417156e+00 8.912319967486441452e-02 3.079914277198497086e+00 6.320819623424768885e+00 2.941216048173492803e-01 9.158081116829570600e-01 5.628178667387674139e+00 2.103208030338763912e+00 3.547219906553926272e+00 6.975968317236690419e-01 4.322270948551282466e+00 1.261768441412320252e+00 4.989212751195256090e-01 1.921123481482858608e+00 9.659141650925605616e-01 6.483247165527471489e-01 9.298824722771656948e-01 1.075728678325130749e+00 4.898773711986923907e+00 2.208833397694624168e+00 1.807224386945878392e+00 1.572767117975830020e+00 3.564598856717235975e+00 4.956036601888153537e-01 2.410352599920282390e+00 7.695050323779922152e+00 6.054906691519724937e+00 1.407241470969459396e+00 3.259706553327950673e-01 1.753925497238746078e-01 1.510900605728195512e+00 4.598544636243401262e-01 1.597965484897379551e-01 6.945172810489800286e-01 4.086632849320671390e+00 7.621340564449472499e-01 2.911620718908361383e+00 5.979637802874238073e-01 6.466385067348872084e-01 9.450388931740938414e-01 7.564274617995560002e-01 1.284239933482457685e+00 3.480022073829605489e+00 1.070544406639157842e+00 3.930066953932978002e-01 3.509612400473141047e+00 1.154625733532491427e+00
1.027678183567011239e+00 9.653307586341066671e-01 2.427682726555960180e+00 1.197680329179284575e+00 4.636957970379903315e+00 2.539440717168940154e+00 2.076799885349530861e+00 1.499662523885013199e+00 2.686052427726181024e-01 6.315929467515083218e+00 2.564455924455611768e+00 1.054710570333768027e+00 2.745764300937275859e+00 4.445424638932771622e+00 1.186539772577278162e+00 3.043514499798476436e+00 1.184143296640608467e+00 1.099982002655281121e+00 6.521887397015596832e+00 8.222422280596290989e-01 8.429663685061424827e-01 9.907808264826181599e+00 1.417517318233355361e+00 2.240640201624101824e+00 2.022547951884356987e+00 5.237885603016322555e+00 3.704240450061626166e+00 1.343565633979137885e+01 8.956349985057484586e-01 7.947156247157156628e+00 1.275011101908702038e+00 1.541523780688352607e+00 1.777131703791571038e+00 1.802844474837834277e+00 8.937976919296767297e-01 1.101726907505181652e+00 3.394750689834515445e+00 6.086256032400757521e-01 5.676611456646080356e+00 1.695854793884387757e+00 3.611005456831299476e+00 6.719516347251777155e+00 3.096557718169508977e+00 3.205145911044112950e+00 1.607936170564097544e+00 6.703729882496253234e-01 1.343185566785271012e+00 5.957185718700904964e+00 3.623339421905827251e+00 9.671855402585515238e-01 5.188457116672136493e+00 5.867672409535607869e+01 1.320504026915839457e+00 2.029147871381900892e+00 1.255727364646762156e+00 1.001934825764972808e-01 3.654422142874613311e+00 7.374948108606095509e+00 3.269184618802070119e-01 1.018434636361223777e+00 6.355081985283344004e+00 2.390649753182308768e+00 4.176394579230190196e+00 8.215934042854898811e-01 5.180990849979068891e+00 1.503447886519377885e+00 5.651242707237625895e-01 2.242074288801135129e+00 1.134676049613141169e+00 7.679603895271222003e-01 1.067468103887287079e+00 1.237931934173074344e+00 5.803733690819269597e+00 2.628089898405224556e+00 2.085287531965873686e+00 1.743998816344249470e+00 4.002577566362393924e+00 5.573476581334646518e-01 2.767986864072522923e+00 9.281476134479239803e+00 6.690315323833697647e+00 1.690799248806954092e+00 3.651750498719588678e-01 2.016040949053014286e-01 1.703514998998556074e+00 5.099920027846178705e-01 1.930326735981802155e-01 8.670752579163684137e-01 4.906632365160986886e+00 8.644502318650718609e-01 3.236568894772729355e+00 6.684786921696407314e-01 7.175489335230434973e-01 1.132680906480826977e+00 9.030793995066257462e-01 1.508168962903106980e+00 3.976725212288810152e+00 1.185620892578817864e+00 4.357233054475829759e-01 4.002044198616511395e+00 1.281751253251699696e+00
1.030157507275425655e+00 1.065349357421000231e+00 2.702872805315640115e+00 1.336791431643231665e+00 5.094648313654055904e+00 2.967676561235542909e+00 2.308986746858116224e+00 1.796821977840490137e+00 2.956622688629477747e-01 7.526454692942919245e+00 2.831368305217182524e+00 1.166401760075102212e+00 3.060868895930177747e+00 5.033064365963435094e+00 1.358722018481868021e+00 3.547476958387870027e+00 1.352046343061987121e+00 1.308603951433764845e+00 7.583341636938504493e+00 9.558562789401587878e-01 9.435600399615916567e-01 1.093978205845439788e+01 1.585836601127179391e+00 2.624031556076618532e+00 2.368430478849640863e+00 6.081429070229408040e+00 4.239937378043808991e+00 1.584374471324751710e+01 1.057013197534900417e+00 8.748198720121255434e+00 1.408697777622099245e+00 1.816650442442644398e+00 1.957886881047752325e+00 2.148382912565518499e+00 9.866534616103368460e-01 1.240926828142994598e+00 3.945896304288326384e+00 6.725132364397895524e-01 6.352931388401550805e+00 1.961735351246069570e+00 4.264772477207321444e+00 8.017747631374511741e+00 3.638496337500053190e+00 3.825632196315048361e+00 1.877323294131460818e+00 7.568482577901198827e-01 1.600482666268439269e+00 7.130929371447876086e+00 4.339410655217012192e+00 1.081914648181870886e+00 6.227817456070476432e+00 6.510206510565056703e+01 1.459735292781236371e+00 2.252327727844339211e+00 1.432715449052121892e+00 1.117203601769203442e-01 4.283364986990371825e+00 8.520013596061321692e+00 3.605016117972071887e-01 1.123741714518065038e+00 7.128921291788048897e+00 2.695911810129719921e+00 4.865450606027271974e+00 9.585797130193679516e-01 6.124974180308505822e+00 1.767853848943922390e+00 6.349990001673327944e-01 2.589734111064823097e+00 1.318973886106975302e+00 8.996833386618916517e-01 1.213915801936219285e+00 1.410989448862016493e+00 6.796900291937023830e+00 3.088794035630196610e+00 2.383452269162377846e+00 1.917766825570111910e+00 4.457668492818921635e+00 6.219587581117201891e-01 3.148945497280277284e+00 1.105648492889593903e+01 7.329524273151488245e+00 2.002734974879452512e+00 4.059426522608052257e-01 2.299144982256433600e-01 1.904707346999823026e+00 5.609437845368163700e-01 2.304376780105735767e-01 1.064245564787923204e+00 5.813290941038610882e+00 9.718194272434963477e-01 3.569707991536155145e+00 7.415556036263135642e-01 7.897998247468437372e-01 1.339048559225378465e+00 1.063672439406524894e+00 1.751413411993505642e+00 4.503780270257105478e+00 1.302345754283546375e+00 4.791797123987613927e-01 4.526511865559109005e+00 1.411523809475086377e+00
1.032630878200068603e+00 1.168029336447869548e+00 2.988584109074949424e+00 1.481262958884081549e+00 5.559255992078872666e+00 3.432975490711637434e+00 2.549392743430175301e+00 2.127091788300637720e+00 3.232487235194574371e-01 8.866964379038201116e+00 3.105837122683461349e+00 1.281789747875812457e+00 3.388044495424381797e+00 5.656088051032465813e+00 1.542750877068878479e+00 4.094261445761567586e+00 1.532270747342409090e+00 1.537388802460789350e+00 8.739405755974503975e+00 1.100373904294427829e+00 1.049394614430029904e+00 1.199539637581314189e+01 1.761621038813983908e+00 3.040336929162825275e+00 2.746113383939058128e+00 6.994508899654519496e+00 4.815049887247051075e+00 1.852548010721605110e+01 1.232714157159449098e+00 9.565855964737410844e+00 1.546454497647344883e+00 2.118744280215753673e+00 2.142628112420257303e+00 2.532893828855810714e+00 1.082081843362909135e+00 1.387468647540047506e+00 4.544443682731595047e+00 7.382718830759976703e-01 7.060722995007362890e+00 2.252546184264856866e+00 4.982035770924206908e+00 9.483084057153044810e+00 4.228397737826569802e+00 4.511356192639096818e+00 2.174073501634337990e+00 8.484483698358935566e-01 1.883296069917087978e+00 8.446779549524444874e+00 5.126246067156420949e+00 1.201720063267136984e+00 7.389146202114842410e+00 7.181541942669763046e+01 1.602535622584980057e+00 2.483937461555919324e+00 1.621313460227101100e+00 1.237174023359017827e-01 4.968551274240724069e+00 9.761125324599117192e+00 3.949177757482505990e-01 1.231924913874512750e+00 7.956379745644934331e+00 3.020629060449981917e+00 5.618623740682020085e+00 1.109141324322851396e+00 7.155961180006489286e+00 2.055663748726581197e+00 7.087027643848274883e-01 2.965431647874431587e+00 1.519358552104966398e+00 1.043883546194869671e+00 1.369499242347090195e+00 1.595188211594004146e+00 7.882088606109323159e+00 3.592939996455787988e+00 2.702310572098873820e+00 2.094080372550892299e+00 4.930652520225789814e+00 6.895786733362159193e-01 3.553929398684371410e+00 1.303335457195874802e+01 7.972197554887495485e+00 2.343674237530442905e+00 4.483513299927027740e-01 2.604315489809095885e-01 2.114717096958931730e+00 6.127264799483445046e-01 2.722097086421401135e-01 1.287235665761940373e+00 6.811104639440260122e+00 1.084356101988354748e+00 3.911648540448406930e+00 8.173434301113740030e-01 8.634464979374115723e-01 1.564552212062199743e+00 1.238576858979525630e+00 2.014772712020550305e+00 5.062278069498177935e+00 1.420767827948163475e+00 5.234059772794136256e-01 5.084469329678704241e+00 1.544087240533968286e+00
1.035098339013531321e+00 1.273522424822823851e+00 3.285514244110923965e+00 1.631203018246182523e+00 6.031000368827129421e+00 3.936662289714685681e+00 2.798286053357043723e+00 2.491736189571276849e+00 3.513856531831541785e-01 1.034631830057274371e+01 3.388377906572110909e+00 1.401172408285240145e+00 3.727604679990564662e+00 6.315976168593700812e+00 1.738906165331698617e+00 4.685439235217043752e+00 1.725178984932979720e+00 1.787063155737087294e+00 9.996273221289916577e+00 1.256049615797759200e+00 1.160712212931946485e+00 1.307525764052820882e+01 1.945074806685196389e+00 3.490551259314453869e+00 3.156616627912242290e+00 7.979714427442316627e+00 5.430910868176668238e+00 2.151407912722005733e+01 1.423076169622061071e+00 1.040103798410605229e+01 1.688586386289488539e+00 2.449515941793554585e+00 2.331565396127230461e+00 2.957971640753722209e+00 1.180249613619133386e+00 1.541529360411137528e+00 5.192224071093674453e+00 8.060106630960119922e-01 7.801403315899778868e+00 2.570978372030887193e+00 5.766304805155309410e+00 1.114054207397883545e+01 4.867692773937029038e+00 5.265950852280665728e+00 2.499459281073169947e+00 9.453455798978637192e-01 2.192375707709618649e+00 9.920563524230416874e+00 5.985332856044500716e+00 1.326740641575927748e+00 8.683957519010746751e+00 7.885179039942765655e+01 1.748992054678790042e+00 2.724401318336064470e+00 1.821906147383466568e+00 1.361974372860190186e-01 5.711946142378220515e+00 1.110414818729260311e+01 4.302151440523816484e-01 1.343190407706521095e+00 8.845387371104848739e+00 3.366778236036275462e+00 6.440979060369464548e+00 1.273800288916563161e+00 8.275664969650399883e+00 2.367651252824309438e+00 7.863889085722345351e-01 3.370714727340736072e+00 1.736375566745763432e+00 1.200907814745005409e+00 1.534525167610534924e+00 1.790839830261240939e+00 9.063456444307453452e+00 4.142821335374941683e+00 3.042463383801016441e+00 2.272952190431461794e+00 5.422393940397213008e+00 7.603427082035344453e-01 3.983709525001865259e+00 1.522724618870405422e+01 8.618031893096373963e+00 2.714264662078982759e+00 4.924753944581677922e-01 2.932561460267339437e-01 2.333781000468998279e+00 6.653573674855118858e-01 3.185288115965058120e-01 1.537188968613401041e+00 7.905278532808864611e+00 1.202188627357798412e+00 4.263040275070337337e+00 8.959903988586821466e-01 9.385455416118670957e-01 1.809598593517250054e+00 1.428208813282745737e+00 2.299174847771020769e+00 5.653423876576640694e+00 1.540936330011990707e+00 5.684323119894465481e-01 5.677353067255633157e+00 1.679589650215870256e+00
1.037559931880996489e+00 1.381983750712349801e+00 3.594523949469336621e+00 1.786732772765871058e+00 6.510104368893085081e+00 4.480213602206126744e+00 3.055949394347554637e+00 2.891990122784745765e+00 3.800942214662607066e-01 1.197493996602745092e+01 3.679530414819183637e+00 1.524867205719657504e+00 4.079885284279828994e+00 7.014361862889387567e+00 1.947480206641317269e+00 5.322761260638137593e+00 1.931083616276692005e+00 2.058452452626259976e+00 1.136120435116742478e+01 1.423144152625415160e+00 1.277743005058975090e+00 1.418004800774840923e+01 2.136404593491366910e+00 3.975789349460339572e+00 3.600957391259516527e+00 9.039915050357825166e+00 6.088845265935844075e+00 2.485140426147177806e+01 1.628477186742898430e+00 1.125468693771593287e+01 1.835416082908928770e+00 2.810975731712504810e+00 2.524918463772866328e+00 3.425109052712588475e+00 1.281330621560169414e+00 1.703283588119892222e+00 5.891192149835462466e+00 8.758413957764333846e-01 8.576513169312709906e+00 2.920344760784339133e+00 6.621667955428245378e+00 1.302271424592590776e+01 5.557965545891458525e+00 6.093609596902661352e+00 2.854680242258295753e+00 1.047705932188788713e+00 2.528510945109977648e+00 1.157205386612295506e+01 6.918202021597275042e+00 1.457116394553633398e+00 1.012633309182087515e+01 8.625095924327574437e+01 1.899192874876100445e+00 2.974136339097756654e+00 2.034923762719558216e+00 1.491725586379541446e-01 6.515697478665895659e+00 1.255585140357151985e+01 4.664434676935811375e-01 1.457755887452301558e+00 9.805437698383851597e+00 3.736763439744027249e+00 7.338587576966475901e+00 1.453013307203944393e+00 9.485781926711670309e+00 2.704695828825340875e+00 8.682074932542822587e-01 3.807384171941870399e+00 1.970569031796570725e+00 1.371059514548093716e+00 1.709336497233699070e+00 1.998283514036521602e+00 1.034557272503290370e+01 4.741082926550271637e+00 3.404524909797408405e+00 2.454398734632882828e+00 5.933850104967009820e+00 8.343797078068342365e-01 4.439134641454486108e+00 1.765569008885062985e+01 9.266759211953164765e+00 3.115181344952043574e+00 5.383856601968262101e-01 3.284822397286983886e-01 2.562134014608671517e+00 7.188543493014890595e-01 3.695567867768290160e-01 1.815189916577468088e+00 9.101853860240415983e+00 1.325460291970915305e+00 4.624576109089404419e+00 9.776442421182168774e-01 1.015154816165670049e+00 2.074593499166375477e+00 1.633035266382119932e+00 2.605693117008181847e+00 6.278553015914028812e+00 1.662900838875645881e+00 6.142890867701900071e-01 6.306589631025514286e+00 1.818183598692006520e+00
1.040015698468645500e+00 1.493572104122141253e+00 3.916670541559792440e+00 1.947987778451743202e+00 6.996794395720439041e+00 5.065278974405289958e+00 3.322681132029568385e+00 3.329067689546848285e+00 4.093957124974315631e-01 1.376515257807626114e+01 3.979860120320966033e+00 1.653213061625721236e+00 4.445247878506407346e+00 7.753051353533509271e+00 2.168780279265103417e+00 6.008182964805950377e+00 2.150246550921901090e+00 2.352493201687381852e+00 1.284273734999483985e+01 1.601926356790181805e+00 1.400705413296696067e+00 1.531053397877580835e+01 2.335820522451431902e+00 4.497299059515666997e+00 4.080157607549631749e+00 1.017829824945723338e+01 6.790177998833604178e+00 2.859085255399754644e+01 1.849338275600620918e+00 1.212777866736106169e+01 1.987285064258995870e+00 3.205490969112115618e+00 2.722917460691461233e+00 3.935701364825744175e+00 1.385506392695049271e+00 1.872904215673866890e+00 6.643450598366934301e+00 9.478789062879060534e-01 9.387731229912935405e+00 3.304756317768524632e+00 7.552888745388044889e+00 1.517274280395656305e+01 6.300971938039158005e+00 6.999192548262162639e+00 3.240866901371036057e+00 1.155689819109267713e+00 2.892538824277353537e+00 1.342622061848433290e+01 7.926440245460495859e+00 1.592989011966376101e+00 1.173359771025518405e+01 9.405842388389658026e+01 2.053227902994247511e+00 3.233552886922585134e+00 2.260846681933718738e+00 1.626541335256568577e-01 7.382164777930020350e+00 1.412409087147259079e+01 5.036541529735231171e-01 1.575851547943683872e+00 1.084800473377300989e+01 4.133531104354356778e+00 8.318753624694178228e+00 1.647169818626827320e+00 1.078800179178948682e+01 3.067793526087679634e+00 9.543059562891339498e-01 4.277534829424507024e+00 2.222485631799162142e+00 1.554598298866147976e+00 1.894315812787847442e+00 2.217889296410207933e+00 1.173349536409161509e+01 5.390783478118200023e+00 3.789127001215029544e+00 2.638440401418193915e+00 6.466082685215473802e+00 9.118119892021816497e-01 4.921139865169433136e+00 2.033919420836860326e+01 9.918148684742950749e+00 3.547132409038357803e+00 5.861494870594139428e-01 3.661967584796497199e-01 2.800010179578553249e+00 7.732359684210347028e-01 4.254369819761706917e-01 2.122268912189334777e+00 1.040786250742860197e+01 1.454330402931412580e+00 4.996996533179815181e+00 1.062452383692188640e+00 1.093333455931501996e+00 2.359944454844294714e+00 1.853579451750476004e+00 2.935565928284926684e+00 6.939148589995057570e+00 1.786711276275877447e+00 6.610068363728770491e-01 6.973603264446671446e+00 1.960026297949358565e+00
1.042465679951887436e+00 1.608450203313169791e+00 4.253250801870157360e+00 2.115119433329949228e+00 7.491300250949266548e+00 5.693704745520523858e+00 3.598796434513186426e+00 3.804170670553911560e+00 4.393115335904194674e-01 1.573160428606591310e+01 4.289959766923806761e+00 1.786572394211463077e+00 4.824083544899468556e+00 8.534047203183250829e+00 2.403131158576534254e+00 6.743892550602709868e+00 2.382878710342941186e+00 2.670247004223678999e+00 1.445095333652229641e+01 1.792675074682118286e+00 1.529806276151385980e+00 1.646757632398636062e+01 2.543537070412735357e+00 5.056476036489229386e+00 4.595251620741120924e+00 1.139841249518737953e+01 7.536241920857587928e+00 3.280151277562632117e+01 2.086127362480964198e+00 1.302132427335986087e+01 2.144555057303443757e+00 3.635857737325650429e+00 2.925803699743783959e+00 4.491050441369199397e+00 1.492966773307235373e+00 2.050563009025985650e+00 7.451277201258605487e+00 1.022241347978442239e+00 1.023688981231320305e+01 3.729366271547116973e+00 8.565523084921393249e+00 1.764885999161927899e+01 7.098660119468209295e+00 7.988356392696182695e+00 3.659084213003636066e+00 1.269452517445935680e+00 3.285352835197346888e+00 1.551501122176345326e+01 9.011701900364407436e+00 1.734502377653768690e+00 1.352723009547935007e+01 1.023265537935645426e+02 2.211188780133169995e+00 3.503055159775587679e+00 2.500210603534741338e+00 1.766528126791040709e-01 8.313951356218938216e+00 1.581803544986159338e+01 5.419003596040340431e-01 1.697721152387486665e+00 1.198709920674249574e+01 4.560726865547579223e+00 9.390311029397331311e+00 1.856590135152694554e+00 1.218401751960947088e+01 3.458069189742355665e+00 1.044829766939536553e+00 4.783605611371376298e+00 2.492678711318840445e+00 1.751739829485494893e+00 2.089889278665364003e+00 2.450061541754184447e+00 1.323286092871926911e+01 6.095471473344887592e+00 4.196923651966962154e+00 2.825101749721544042e+00 7.020270871912752675e+00 9.927552655112571456e-01 5.430756140516150410e+00 2.330201843051722932e+01 1.057200836909954411e+01 4.010864712806611720e+00 6.358308078956471654e-01 4.064795319491233960e-01 3.047643474232392791e+00 8.285214269084203442e-01 4.862940452202899055e-01 2.459407083066600386e+00 1.183151647802476170e+01 1.588975495503761604e+00 5.381094486096808183e+00 1.150562124159451916e+00 1.173141872629838378e+00 2.666063350442209767e+00 2.090426953075606331e+00 3.290220298223328843e+00 7.636861747235319520e+00 1.912417888583118675e+00 7.086162651580996119e-01 7.679823629835620835e+00 2.105279812017402108e+00
1.044909917023413737e+00 1.726784966319059311e+00 4.605856635800796184e+00 2.288296556867481346e+00 7.993855057793361141e+00 6.367561371764290712e+00 3.884628479089942577e+00 4.318497138320704032e+00 4.698632173850167404e-01 1.789181302430501574e+01 4.610450996773414190e+00 1.925333349038983455e+00 5.216817005954619724e+00 9.359575041767604020e+00 2.650877772542036492e+00 7.532343336362803399e+00 2.629140201471436011e+00 3.012916735136504265e+00 1.619781268540929986e+01 1.995681093853903354e+00 1.665240980843065488e+00 1.765214156672664814e+01 2.759773987741938051e+00 5.654880249914799428e+00 5.147294003462764778e+00 1.270421600004614326e+01 8.328385853800591931e+00 3.757429358138313091e+01 2.339363307556745486e+00 1.393637174139880663e+01 2.307609548266150057e+00 4.105391532387207221e+00 3.133830496893353690e+00 5.092368370717485604e+00 1.603910620134179066e+00 2.236431213851406419e+00 8.317155033701867595e+00 1.099050543162506388e+00 1.112599267018769211e+01 4.200714687182005136e+00 9.666063137959746143e+00 2.053155238523174120e+01 7.953193356888941246e+00 9.067714811760122728e+00 4.110334867037499507e+00 1.389144702849504531e+00 3.707912320978706600e+00 1.787994248268070407e+01 1.017572123901419445e+01 1.881803078967231757e+00 1.553411091265525990e+01 1.111160208640630600e+02 2.373169257833837253e+00 3.783041706650988267e+00 2.753612425405273623e+00 1.911785431826282244e-01 9.313940609409486981e+00 1.764845106658458818e+01 5.812371025588149998e-01 1.823623184902706029e+00 1.324002108866153549e+01 5.022913270247076234e+00 1.056401379302938359e+01 2.081523745429920691e+00 1.367553488957656604e+01 3.876790348966892896e+00 1.139923073165133971e+00 5.328440940925749381e+00 2.781712449946394106e+00 1.962655554522988011e+00 2.296531069931957880e+00 2.695242784947493142e+00 1.484998889480830364e+01 6.859278299899179920e+00 4.628595637052744571e+00 3.014411727138872177e+00 7.597726927546569087e+00 1.077318574596787482e+00 5.969120809096022384e+00 2.657317625001250150e+01 1.122818646988576852e+01 4.507169749029410255e+00 6.874901445408060363e-01 4.494032240466126482e-01 3.305268650850617274e+00 8.847306051070559230e-01 5.522336553605986520e-01 2.827540898778404532e+00 1.338244251966567333e+01 1.729590665808613092e+00 5.777720763159046591e+00 1.242120830546153742e+00 1.254641760426796981e+00 2.993369051151393734e+00 2.344232511971806154e+00 3.671299875890214448e+00 8.373535034800591248e+00 2.040071228284100702e+00 7.571482513743778009e-01 8.426693680955501975e+00 2.254111262278260419e+00
1.047348449901084333e+00 1.848747789087554771e+00 4.976448242431105840e+00 2.467707121077457710e+00 8.504695188522834570e+00 7.089174895297796652e+00 4.180529717586254357e+00 4.873250197343097945e+00 5.010724236103520912e-01 2.026687345593665768e+01 4.941986050961774346e+00 2.069912240655524371e+00 5.623911171159608813e+00 1.023211447625623549e+01 2.912387992408160819e+00 8.376291069820611668e+00 2.889141104034082641e+00 3.381865311337800772e+00 1.809758662541091923e+01 2.211249124930348309e+00 1.807193576813990399e+00 1.886531533544053829e+01 2.984757221804731131e+00 6.294254646890290239e+00 5.737367578333804730e+00 1.410013248363613059e+01 9.167982717332193943e+00 4.303120365712491946e+01 2.609620357951424552e+00 1.487400762014664934e+01 2.476855393904116909e+00 4.618043008805786442e+00 3.347264097700789698e+00 5.740780847138823972e+00 1.718546539926685712e+00 2.430680136902251931e+00 9.243806378548381275e+00 1.178432345344422094e+00 1.205723518169734199e+01 4.727225642469255362e+00 1.086211522424577147e+01 2.393530568423249960e+01 8.866975550959205421e+00 1.024503879106596216e+01 4.595562367017580030e+00 1.514912944064962463e+00 4.161252638430609885e+00 2.057598024708319784e+01 1.142032481744680261e+01 2.035040910756607868e+00 1.778826378852679468e+01 1.204975853159749732e+02 2.539265490332102804e+00 4.073905965770383553e+00 3.021716914660699249e+00 2.062405846321621328e-01 1.038533714870555080e+01 1.962806174354896527e+01 6.217213580085129143e-01 1.953832099168587799e+00 1.462839324808699182e+01 5.525877758586943855e+00 1.185305872086964740e+01 2.322147919226088320e+00 1.526428189012777104e+01 4.325383064478826256e+00 1.239729343331777089e+00 5.915366769983706696e+00 3.090166158711255218e+00 2.187472580308283288e+00 2.514768391042654372e+00 2.953917961253498259e+00 1.659200409391956299e+01 7.687033559606344824e+00 5.084855322325743110e+00 3.206403901153216829e+00 8.199914606036484699e+00 1.165604224492623686e+00 6.537489465153789148e+00 3.018775233252838675e+01 1.188657228137371824e+01 5.036889772616073735e+00 7.411846150128116317e-01 4.950332891696718196e-01 3.573122050479281775e+00 9.418840820417029303e-01 6.233422518752361752e-01 3.227566647323108384e+00 1.507197552652290540e+01 1.876391042769796957e+00 6.187790034580225473e+00 1.337276136502170809e+00 1.337896102804353227e+00 3.342289993330000986e+00 2.615727687206937269e+00 4.080698537684328109e+00 9.151229495993467467e+00 2.169722135907692806e+00 8.066338508741373037e-01 9.215677713470375565e+00 2.406693038144105845e+00
1.049781318335647695e+00 1.974514831812342663e+00 5.367451661799579554e+00 2.653560157772119066e+00 9.024060196488909114e+00 7.861163429230717981e+00 4.486873207381253614e+00 5.469646889760443109e+00 5.329609406212060252e-01 2.288238664337782424e+01 5.285249545194034226e+00 2.220756227514975922e+00 6.045872180723436351e+00 1.115443508604130507e+01 3.188055583168577733e+00 9.278837248295655371e+00 3.162942961150879029e+00 3.778637576355428074e+00 2.016741766886219622e+01 2.439699839438594697e+00 1.955836881687984974e+00 2.010831795971892078e+01 3.218719847082953223e+00 6.976546297411686304e+00 6.366591690069489218e+00 1.559111536236117068e+01 1.005643778805975153e+01 4.933983801581138096e+01 2.897533032854330948e+00 1.583535874958182710e+01 2.652724541226016086e+00 5.178547469381020285e+00 3.566384704775530157e+00 6.437330304429096373e+00 1.837093683819626566e+00 2.633481710982820356e+00 1.023423117022819895e+01 1.260517025935329771e+00 1.303302736761516378e+01 5.319942969414260148e+00 1.216262158827591655e+01 2.802873845834590938e+01 9.842679979477946262e+00 1.152950947300134565e+01 5.115653906014332009e+00 1.646900178297659112e+00 4.646496214969522143e+00 2.367753313990640862e+01 1.274744421139328310e+01 2.194369374761818481e+00 2.033333326882173608e+01 1.305543413417174463e+02 2.709576331201450028e+00 4.376036844065665399e+00 3.305264308224476366e+00 2.218475293446461327e-01 1.153171382241288434e+01 2.177201414431413440e+01 6.634121736651111823e-01 2.088639672565175243e+00 1.617960498425898663e+01 6.077077956631073086e+00 1.327379548137399468e+01 2.578566740833506898e+00 1.695201789055693098e+01 4.805450073084492679e+00 1.344392003588925855e+00 6.548285367664852252e+00 3.418638724956380770e+00 2.426273677809041907e+00 2.745187184159142646e+00 3.226619092754745566e+00 1.846698191544461665e+01 8.584409262191282863e+00 5.566451679830008992e+00 3.401116696845293053e+00 8.828471087818799745e+00 1.257707767958674339e+00 7.137249321144757630e+00 3.418866587405833002e+01 1.254709686823799331e+01 5.600924201144918513e+00 7.969679349474322327e-01 5.434279656114583412e-01 3.851442400137520927e+00 1.000003157077060001e+00 6.996867854612600635e-01 3.660344779217923783e+00 1.691352919380350528e+01 2.029613417589076096e+00 6.612287557015322115e+00 1.436176159257713580e+00 1.422969181436687380e+00 3.713266772512528568e+00 2.905729511945401633e+00 4.520600877844559662e+00 9.972256327429066758e+00 2.301421722646080692e+00 8.571043005330925002e-01 1.004826962992413719e+01 2.563203013376288641e+00
